Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,32686,hi1592734208oBrLmIdtURunSyqyMvbrd5skwyfLUa,19,A,12,20,8,2,17,20,8,2,6,6,0,0,11,14,8,2,5,6,2,1,9,11,5,0,2,2,0,0,1,1,0,1,0,0,1,0
,,33415,hi1597054141DMIilu8lmX3fzG8V6JMTwciyACkcqk,19,A,6,12,9,9,9,12,9,9,5,5,1,0,4,7,8,9,3,3,1,5,7,8,4,4,0,0,2,0,1,1,1,0,0,0,1,0
,,32584,hi1591984443gA8sII4UdPhEmUNJpzxttVhny1wCxp,19,A,5,12,14,4,7,12,14,4,2,3,3,0,5,9,11,4,1,3,5,1,5,7,6,3,1,1,1,0,1,1,1,0,0,0,1,0
,,33606,hi15974307920KL1s3mXTqltmJm3uv7DTZZoGkKwwm,19,A,9,17,9,4,14,17,9,4,5,5,1,0,9,12,8,4,1,3,5,1,10,11,2,3,1,1,1,0,2,2,0,0,0,0,1,0
,,33580,hi1597413689VfXitVX6HNEnltwNZt1zwrR9INrCKu,19,A,14,23,5,2,21,23,5,2,6,6,0,0,15,17,5,2,7,7,1,1,10,11,4,1,2,2,0,0,2,2,0,0,1,1,0,0
,,32996,hi1594395734OLvPJIaP6QIcKixJ26j0i0H18TDZJ6,19,A,13,22,8,0,19,22,8,0,3,4,2,0,16,18,6,0,4,5,4,0,11,12,4,0,2,2,0,0,2,2,0,0,1,1,0,0
,,32708,hi1592911819vXAE9ACESUnTKBgLFy179i6oUvFZXy,19,A,4,11,15,4,6,11,15,4,5,5,1,0,1,6,14,4,3,4,4,1,2,5,8,3,2,2,0,0,0,0,2,0,0,0,1,0
,,33537,hi1597350763y5mCKrD231PBMcXx8FLLSu5ESCbk2K,19,A,13,21,6,3,19,21,6,3,6,6,0,0,13,15,6,3,7,7,1,1,10,11,3,2,2,2,0,0,1,1,1,0,0,0,1,0
,,32822,hi1593510646Mw3cpotGgU9a9eHU0hYg7E3pe3wxis,19,A,11,20,10,0,17,20,10,0,6,6,0,0,11,14,10,0,4,5,4,0,11,12,4,0,2,2,0,0,1,1,1,0,0,0,1,0
,,33931,hi1597511991WegIKhKuEx9ts67I68UPXqfCtMpca4,19,A,13,21,6,3,19,21,6,3,5,5,1,0,14,16,5,3,3,4,4,1,13,13,1,2,2,2,0,0,2,2,0,0,0,0,1,0
,,32271,hi1591046472EHQA3xHmICIT31uVfrsz1TEfdSd01q,19,A,13,21,5,4,19,21,5,4,5,5,1,0,15,16,4,4,7,7,1,1,10,11,3,2,1,1,0,1,2,2,0,0,0,0,1,0
,,33761,hi1595936897R51hqmqmR3gWc4SU02COukUOVcKB51,19,A,11,17,2,11,16,17,2,11,6,6,0,0,10,11,2,11,6,6,1,2,10,10,1,5,1,1,0,1,0,0,0,2,0,0,0,1
,,33348,hi1596646787Nz4QSSITyMsL9FjOWEWOh6Rd4WxJgO,19,A,5,13,17,0,7,13,17,0,6,6,0,0,1,7,17,0,0,2,7,0,7,9,7,0,1,1,1,0,1,1,1,0,0,0,1,0
,,32574,hi1591905658Vg2ZF82U8lQTO68aXIzBqVAVC8DnlG,19,A,4,11,16,3,6,11,16,3,2,3,3,0,4,8,13,3,0,1,7,1,6,8,6,2,2,2,0,0,0,0,2,0,0,0,1,0
,,33751,hi1595590786DsyMESUE936M5OXUQCfwJo1TlkpJUg,19,A,12,20,7,3,18,20,7,3,6,6,0,0,12,14,7,3,5,6,3,0,12,12,1,3,1,1,1,0,1,1,1,0,0,0,1,0
,,33457,hi1597149808JvMpRtR5yi69jrcL8IA9tOVl5jHbzR,19,A,14,23,7,0,21,23,7,0,5,5,1,0,16,18,6,0,6,7,2,0,11,12,4,0,1,1,1,0,2,2,0,0,1,1,0,0
,,33067,hi1594992037AmDSuDWp4zaKrcNbxpyMB7L34HNMsp,19,A,11,18,4,8,17,18,4,8,5,5,0,1,12,13,4,7,6,6,0,3,10,11,3,2,1,1,0,1,0,0,0,2,0,0,1,0
,,33897,hi1597416483VnzygTe2XNjVpr1Y2R3Y7hLzvr3K2D,19,A,17,27,3,0,26,27,3,0,6,6,0,0,20,21,3,0,6,7,2,0,15,15,1,0,2,2,0,0,2,2,0,0,1,1,0,0
,,33542,hi1597358589ooBvNEMdj5hCAGDPEQRJUfBHJC44DS,19,A,11,20,10,0,17,20,10,0,5,5,1,0,12,15,9,0,5,6,3,0,11,12,4,0,1,1,1,0,1,1,1,0,0,0,1,0
,,32737,hi1593084393opMRQLviM7A1lMeomoY4KfPzclANnS,19,A,16,25,5,0,23,25,5,0,6,6,0,0,17,19,5,0,5,6,3,0,13,14,2,0,2,2,0,0,2,2,0,0,1,1,0,0
,,32325,hi1591145085lRgCNyzwit5F95yFwX87K8tNxJVnKQ,19,A,12,20,4,6,19,20,4,6,6,6,0,0,13,14,4,6,7,7,0,2,9,10,3,3,1,1,0,1,1,1,1,0,1,1,0,0
,,32493,hi1591612669byqM1OGg2iPv0e2FfrYceFQwE7B2zh,19,A,10,19,11,0,15,19,11,0,6,6,0,0,9,13,11,0,4,5,4,0,9,11,5,0,2,2,0,0,1,1,1,0,0,0,1,0
,,32581,hi1591962327b8o5XmLPIoGWZgAwRowsfYpn2ICvmx,19,A,13,22,8,0,19,22,8,0,6,6,0,0,13,16,8,0,4,5,4,0,12,13,3,0,2,2,0,0,1,1,1,0,1,1,0,0
,,33224,hi1596143836CBRts39pFIuStOXlowcrOJENlRcBQ8,19,A,10,18,8,4,15,18,8,4,3,4,2,0,12,14,6,4,5,6,2,1,10,11,3,2,1,1,1,0,0,0,1,1,0,0,1,0
,,32765,hi1593260221iRKiENEZj0yczqHij2UvtO0T4ISdS7,19,A,12,21,9,0,18,21,9,0,3,4,2,0,15,17,7,0,8,8,1,0,9,11,5,0,1,1,1,0,1,1,1,0,0,0,1,0
,,33518,hi1597334721ZH1Ut6tMzLUzLMNpNHPJBERxKjdE4a,19,A,12,20,5,5,18,20,5,5,6,6,0,0,12,14,5,5,5,6,2,1,10,11,2,3,1,1,0,1,1,1,1,0,1,1,0,0
,,32248,hi1591025240fndyormFEz8x7XWdg7RWUSYrkFfXyy,19,A,13,21,3,6,20,21,3,6,6,6,0,0,14,15,3,6,6,6,0,3,10,11,2,3,2,2,0,0,2,2,0,0,0,0,1,0
,,33281,hi1596396977d9e1ar1hag2xU6TjUVuThejiOnSXKU,19,A,14,23,5,2,21,23,5,2,6,6,0,0,15,17,5,2,9,9,0,0,9,10,4,2,2,2,0,0,2,2,0,0,0,0,1,0
,,33664,hi1597521404klfUFi32QhZuRzF259Rdgu0a3ohrsO,19,A,16,26,4,0,25,26,4,0,6,6,0,0,19,20,4,0,8,8,1,0,12,13,3,0,2,2,0,0,2,2,0,0,1,1,0,0
,,32673,hi1592588426ddv5pHzUWfUVZas81joD5GOC5Ti3SD,19,A,8,16,10,4,13,16,10,4,6,6,0,0,7,10,10,4,1,3,6,0,9,10,2,4,2,2,0,0,1,1,1,0,0,0,1,0
,,33090,hi1595239285Q8GC5qN9MITr5i7bPidJvnETz6Qoc4,19,A,6,13,10,7,10,13,10,7,2,3,3,0,8,10,7,7,7,7,0,2,2,4,7,5,2,2,0,0,0,0,2,0,0,0,1,0
,,32190,hi1591003709OT46oaw3JTksokBu9Th3C3voAC009P,19,A,19,29,1,0,29,29,1,0,5,5,1,0,24,24,0,0,9,9,0,0,15,15,1,0,2,2,0,0,2,2,0,0,1,1,0,0
,,33802,hi1596796828YhCQ8LvYdBlHmg2IEWihthtLnlpiPj,19,A,12,19,3,8,18,19,3,8,5,5,1,0,13,14,2,8,4,5,2,2,9,9,1,6,2,2,0,0,2,2,0,0,1,1,0,0
,,32940,hi1594037242gmQHFExZfVPxPfmBA3sTNmDrwSeQdn,19,A,16,25,2,3,24,25,2,3,6,6,0,0,18,19,2,3,8,8,0,1,14,14,1,1,2,2,0,0,1,1,1,0,0,0,0,1
,,33794,hi1596630180uZlhnsZkFItzVEHATxwpyZaOd5hUV8,19,A,7,13,7,10,11,13,7,10,5,5,1,0,6,8,6,10,0,1,2,6,8,9,3,4,2,2,0,0,0,0,2,0,1,1,0,0
,,32875,hi1593694852dpNvTBabURjZ21lOTVsj3qPBMsN338,19,A,8,16,12,2,12,16,12,2,5,5,1,0,7,11,11,2,2,4,5,0,7,9,5,2,2,2,0,0,1,1,1,0,0,0,1,0
,,33679,hi1591293932sY5pBNJis8D3B0tGQ3J61JmW4B7Zul,19,A,12,21,9,0,18,21,9,0,5,5,1,0,13,16,8,0,4,5,4,0,12,13,3,0,2,2,0,0,1,1,1,0,0,0,1,0
,,32696,hi15928237533A3qCREEdb2i4QRvMaxSby1GxKnY7W,19,A,10,18,8,4,15,18,8,4,5,5,1,0,11,13,7,4,6,7,2,0,6,8,5,3,1,1,0,1,2,2,0,0,0,0,1,0
,,33055,hi15949074874UC5p75SyGCZ1DntdLlRYuDmcWhjux,19,A,8,17,13,0,13,17,13,0,3,4,2,0,9,13,11,0,4,5,4,0,9,11,5,0,0,0,2,0,1,1,1,0,0,0,1,0
,,33766,hi15961167796M4LVXLatYPVVvRbtVwMb6ZACMo619,19,A,11,19,7,4,17,19,7,4,6,6,0,0,11,13,7,4,4,5,3,1,10,11,3,2,2,2,0,0,1,1,0,1,0,0,1,0
