ijkID	feedbackCode
30470	17ir73522
30471	17ir74451
30472	17ir79086
30473	17ir69837
30474	17ir45254
30475	17ir13366
30476	17ir37726
30477	17ir45582
30479	17ir27300
30480	17ir96140
30481	17ir57626
30482	17ir77939
30484	17ir85622
30485	17ir74769
30487	17ir71238
30488	17ir61870
30489	17ir62680
30490	17ir46905
30491	17ir50116
30492	17ir88906
30493	17ir25302
30494	17ir98523
30495	17ir91372
30496	17ir67134
30497	17ir49333
30498	17ir12957
30499	17ir33576
30500	17ir66068
30501	17ir98504
30502	17ir43482
30504	17ir79929
30505	17ir44173
30506	17ir27230
30507	17ir76940
30508	17ir49867
30509	17ir25194
30511	17ir15475
30513	17ir69126
30514	17ir95086
30515	17ir63499
30516	17ir14337
30517	17ir96281
30518	17ir82227
30521	17ir78028
30524	17ir51096
30526	17ir36785
30527	17ir29444
30528	17ir65792
30529	17ir30012
31681	17ir61890
30531	17ir73152
30532	17ir95206
30533	17ir47826
30535	17ir17469
30539	17ir54765
30541	17ir31889
30543	17ir78298
30545	17ir96524
30546	17ir23351
30547	17ir96401
30548	17ir97988
30549	17ir61639
30550	17ir19292
30551	17ir58444
30553	17ir54726
30554	17ir81986
30555	17ir92653
30556	17ir54252
30557	17ir86439
30559	17ir64953
30560	17ir20574
30562	17ir67420
30563	17ir91406
30564	17ir32859
30565	17ir47562
30566	17ir72014
30567	17ir99251
30568	17ir72434
30569	17ir54468
30570	17ir80327
30571	17ir14999
30573	17ir66759
30575	17ir87735
30577	17ir29591
30578	17ir64580
30580	17ir94971
30581	17ir39557
30582	17ir58367
30584	17ir75108
30585	17ir64667
30587	17ir56191
30588	17ir29694
30589	17ir83500
30590	17ir54894
30591	17ir44040
30593	17ir65180
30594	17ir21338
30595	17ir79984
30596	17ir90801
30598	17ir40996
30599	17ir27141
30600	17ir59019
30601	17ir25247
30602	17ir51971
30604	17ir14953
30605	17ir25752
30606	17ir87785
30607	17ir77093
30608	17ir92932
30609	17ir26845
30610	17ir49862
30611	17ir14295
30612	17ir70011
30613	17ir82054
30614	17ir31630
30615	17ir48814
30616	17ir76919
30618	17ir55696
30619	17ir36868
30620	17ir56162
31682	17ir40441
31683	17ir50589
30621	17ir48084
30622	17ir68355
30623	17ir26808
