ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22	vraag23	vraag24	vraag25
33264	1	C	B	A	B	D	B	A	X	D	C	D	X	X	X	C	C	D	C	B	X	A	D	B	B	X
33784	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32871	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	C	C	D	C	A	D	B	D	C	B	C
33254	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	D	C	B	B
33050	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	A	X	B	B
33834	1	C	B	C	B	D	C	D	B	D	C	A	B	A	B	A	C	A	D	A	D	B	C	A	B	B
33324	1	C	B	A	B	D	B	D	B	D	C	A	A	A	A	A	C	D	C	A	D	C	C	X	B	D
33515	1	C	B	A	B	D	B	D	B	D	C	A	B	A	A	C	C	D	C	A	D	B	C	X	B	B
33227	1	C	A	A	B	D	A	D	B	D	C	A	B	C	B	A	C	C	C	A	X	D	C	X	B	X
32927	1	C	B	A	B	D	C	D	B	D	C	A	B	A	B	A	C	A	C	A	D	A	X	C	B	X
32961	1	C	B	A	B	D	B	D	B	D	C	A	B	B	B	C	C	D	D	B	D	D	C	B	B	D
32598	1	D	B	A	A	D	B	D	B	B	C	A	A	C	B	X	C	C	B	A	D	B	X	C	X	B
33217	1	A	B	A	B	D	B	D	B	C	C	A	C	A	B	C	C	B	D	A	A	B	C	A	C	A
32379	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
33238	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	X	C	D	C	A	C	B	D	C	B	B
33216	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	C	D	D	C	B	B
33848	1	C	B	A	B	D	B	X	B	D	D	A	A	X	B	C	C	X	C	A	D	D	X	X	C	A
33640	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	D	D	C	B	D
33075	1	C	B	D	B	D	B	X	B	D	C	A	B	B	B	D	C	D	C	A	D	D	D	X	B	B
32906	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	A	D	C	D	B	B
33341	1	C	B	A	B	D	B	D	B	D	C	A	B	C	B	A	C	D	C	A	D	D	D	C	B	C
32979	1	C	B	A	B	D	B	A	B	D	C	A	B	X	B	X	C	A	C	A	X	B	A	C	B	B
32528	1	C	C	A	C	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	X
33292	1	C	B	A	B	D	B	C	B	D	C	A	B	A	B	X	C	X	B	A	D	B	C	C	X	D
32565	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	X	D	D	X	C	B	B
33037	1	C	D	X	B	D	B	D	B	D	C	A	X	X	X	X	C	D	C	A	D	D	X	X	X	X
32406	1	C	B	A	B	D	B	A	B	D	C	A	D	C	B	B	C	D	C	C	D	B	C	C	B	D
33375	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
32297	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	X	C	D	C	A	D	D	C	C	B	B
33377	1	C	B	A	B	D	B	X	B	D	C	A	B	A	B	A	C	X	C	A	D	B	A	C	C	A
32222	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	D	D	D	A	X	D	D	C	B	D
33385	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	B	C	A	D	B	C	X	B	B
33733	1	C	B	A	A	D	B	D	B	D	C	D	A	X	B	B	A	D	C	A	D	D	X	X	B	X
32523	1	C	B	A	B	A	B	D	B	D	C	A	B	X	B	X	B	D	C	X	C	D	C	C	A	B
32464	1	C	B	A	B	D	B	D	B	B	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
33008	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	D	D	C	A	D	D	C	B	B	X
32803	1	C	B	A	B	D	B	B	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
32917	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33149	1	C	B	A	A	D	C	D	B	D	C	D	C	A	B	A	C	D	C	A	B	D	A	B	C	B
32228	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32394	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	D
33169	1	X	B	A	B	D	X	D	B	D	C	A	B	X	B	X	C	D	C	A	X	D	X	C	B	A
33003	1	C	B	A	B	D	B	D	B	D	C	A	B	X	D	A	C	D	C	A	C	D	C	C	B	B
32976	1	C	B	A	B	D	B	D	B	D	B	A	B	D	B	A	C	B	C	A	A	A	D	C	B	B
33498	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	D	C	X	B	A
33816	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	B	C	D	C	A	C	D	D	B	B	B
33671	1	C	B	D	B	D	B	D	B	B	C	A	B	A	D	X	D	D	D	X	D	B	X	X	B	B
32864	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	D	X	C	B	B
33021	1	C	B	X	B	X	B	D	B	D	C	A	X	A	B	X	C	X	C	A	D	X	X	X	X	X
32714	1	B	B	A	B	D	B	A	B	D	C	A	C	D	A	D	C	C	C	A	B	A	C	C	B	B
32211	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	D	D	C	A	A	B	B	B	B	X
33506	1	X	B	A	B	D	X	A	B	D	C	A	X	X	X	A	C	X	C	A	D	C	C	C	B	B
32889	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	D	X	C	A	X	B	C	C	B	B
33863	1	C	B	A	B	D	B	D	B	C	C	A	A	A	B	A	C	D	C	A	D	D	C	C	B	A
33032	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	C	C	A	D	B	D	C	B	B
33073	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	D	D	C	A	D	D	D	C	B	B
32759	1	C	B	A	B	D	B	D	B	D	C	C	A	A	B	A	C	D	C	A	D	D	C	C	X	B
32293	1	A	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32474	1	C	B	A	B	D	B	C	C	D	C	A	X	C	D	X	A	X	C	A	D	D	X	X	C	B
33240	1	C	B	A	B	D	X	D	B	D	C	A	X	X	X	A	C	D	C	A	X	D	C	X	B	B
33585	1	C	B	A	B	D	B	D	B	D	C	D	B	X	B	A	C	D	C	A	D	D	C	B	B	A
33346	1	C	B	A	D	D	A	D	A	D	C	A	B	A	B	A	C	D	C	A	A	B	D	C	B	D
32787	1	C	B	A	B	C	B	D	B	D	C	A	B	A	B	A	C	D	C	X	X	D	D	C	B	X
32466	1	C	B	A	B	D	B	D	B	D	C	A	X	A	B	A	C	A	D	A	D	D	D	X	B	X
32624	1	X	B	C	B	A	C	D	B	D	C	A	X	D	B	A	B	D	C	A	C	B	X	X	B	B
32835	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	A	D	C	D	B	B
33107	1	C	B	A	B	D	B	D	B	D	X	A	B	X	B	D	D	D	D	X	X	D	C	C	B	A
33205	1	C	B	A	B	D	B	D	B	D	C	A	B	B	B	A	C	D	C	A	D	D	D	B	C	B
33938	1	C	B	C	B	D	B	X	B	D	C	A	B	X	B	A	C	D	X	A	D	B	C	B	B	B
33147	1	C	B	A	B	D	B	D	B	D	C	X	X	A	B	A	C	D	B	A	D	D	X	C	B	D
33661	1	C	B	A	C	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	X	B	B
32426	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	D	A	D	D	A	C	B	B
33143	1	C	B	A	B	A	B	X	B	D	C	A	B	X	D	D	C	D	C	A	C	B	D	X	B	A
32972	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33853	1	C	B	A	B	D	B	C	B	D	C	X	A	D	B	B	C	D	C	A	C	B	X	C	B	X
32860	1	C	B	A	B	D	B	D	B	D	C	A	B	B	B	A	C	D	C	A	D	D	C	C	B	B
32663	1	C	B	A	B	D	B	D	B	D	C	A	B	B	B	A	C	D	C	A	D	D	D	C	B	B
32840	1	A	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	C	B	C	C	B	A
32697	1	C	B	A	A	D	B	B	B	C	C	A	C	A	B	B	D	C	A	A	D	B	C	B	B	B
32229	1	C	B	A	B	B	A	A	B	B	C	A	B	D	B	A	C	D	C	A	A	B	C	B	B	B
33792	1	B	B	A	B	D	B	D	B	B	C	A	B	C	B	C	C	C	C	A	C	B	D	C	B	B
33873	1	C	B	A	B	D	B	D	B	D	C	A	A	A	B	A	C	D	C	A	D	D	D	C	B	B
32780	1	C	B	B	B	D	B	D	B	D	C	A	B	A	B	A	C	D	D	A	D	D	D	C	D	B
33435	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32602	1	C	B	A	C	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	D	C	X	B	B
32675	1	C	B	A	B	D	A	D	B	D	C	A	C	A	D	A	C	B	C	A	B	B	C	D	C	B
33344	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	X	X	D	X	C	B	B
33421	1	C	C	A	B	D	B	X	B	D	C	A	X	C	B	X	C	A	B	A	D	B	D	C	B	B
32428	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33154	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33864	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	X	C	A	X	B	X	C	C	B
33059	1	A	B	D	B	A	C	D	B	D	C	D	X	A	B	A	C	A	C	A	X	D	X	C	B	B
32812	1	C	B	A	B	D	B	D	B	D	C	C	B	X	B	A	C	B	C	A	X	B	C	X	B	B
32622	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	A
33601	1	C	B	A	B	D	B	D	B	D	C	A	B	C	B	A	C	D	C	A	D	D	C	C	B	B
33851	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	X	B	A
32777	1	C	B	A	C	D	B	D	B	D	C	A	B	X	A	A	C	D	C	A	A	B	D	X	B	B
33046	1	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
32515	1	C	B	A	A	D	B	D	B	D	C	A	A	A	B	A	C	D	C	A	D	B	C	B	B	B
32508	1	C	B	D	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	C	C	C	C	B
33656	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	X	C	B	A
33636	1	C	D	A	B	B	B	D	B	D	C	A	B	X	B	A	C	D	C	X	X	B	C	X	X	X
33781	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	D	D	C	C	D
32868	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	X
32648	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
33180	1	C	B	A	B	D	B	X	B	D	C	A	X	X	B	A	C	X	C	A	X	B	C	C	X	A
32529	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33558	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	X	C	C	X	B	B
33655	1	C	B	A	B	D	B	D	B	D	C	A	X	X	B	A	C	D	C	A	X	D	X	X	B	B
32726	1	C	B	A	B	D	B	D	B	D	C	D	B	C	B	A	C	D	C	A	D	D	D	C	B	A
32363	1	C	B	A	B	D	B	C	B	D	C	D	X	X	B	A	C	X	C	A	D	D	X	C	B	A
32255	1	C	B	A	B	D	B	D	B	D	C	A	A	A	B	A	C	D	C	A	D	D	D	C	B	B
32682	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	B	B	B
33152	1	C	B	A	B	A	B	D	B	D	C	A	X	A	B	C	C	X	C	X	D	A	C	C	C	B
32720	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	C	C	B	A
33609	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	D	B
33235	1	C	B	A	B	D	B	D	B	B	C	D	B	X	B	A	D	D	C	A	C	D	D	C	B	D
32722	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	X	B	C	C	B	B
32802	1	C	B	A	B	D	B	D	B	D	C	A	B	A	D	A	C	D	C	A	X	D	C	C	B	B
32811	1	C	B	A	A	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	X	D	C	C	B	B
32268	1	C	B	A	B	D	B	D	B	D	C	C	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33371	1	C	D	A	D	D	X	C	A	D	C	A	X	X	A	A	A	C	X	A	A	C	A	C	X	A
32699	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	C	C	B	B
33031	1	C	B	A	B	D	B	D	B	D	C	A	B	C	A	C	C	A	C	X	D	C	C	X	B	A
33426	1	C	B	A	B	D	B	D	B	B	C	A	A	D	B	B	C	D	C	A	D	D	D	B	B	D
33800	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	A	C	A	X	B	D	X	B	B
33943	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	D	D	C	A	D	D	C	C	B	X
32942	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32249	1	C	B	A	B	D	B	D	B	D	C	A	X	X	B	A	C	D	C	X	D	X	C	C	B	B
32687	1	C	B	A	B	D	B	D	B	D	C	A	X	X	X	A	C	X	C	A	D	D	C	X	B	B
33014	1	A	B	A	B	D	B	D	B	D	C	A	X	D	A	A	D	X	C	A	A	D	D	A	D	D
33033	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	B	D	C	A	D	D	C	C	B	B
32485	1	X	B	D	B	D	B	D	B	D	C	A	X	A	B	A	C	X	C	A	D	D	X	C	B	B
32620	1	C	B	A	B	D	B	C	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
32421	1	C	B	A	B	D	D	D	B	D	C	A	B	C	B	A	C	D	C	A	D	B	X	C	B	A
32948	1	C	B	A	B	D	B	D	B	D	C	X	B	A	B	X	C	D	D	X	X	B	X	X	B	X
32980	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	B	C	A	D	D	D	C	B	B
33183	1	B	B	A	B	D	B	D	B	D	C	D	B	C	C	C	C	A	D	A	B	B	D	C	C	D
32319	1	C	B	C	D	D	C	D	B	D	C	A	B	A	B	C	A	D	C	A	C	A	A	D	B	A
33845	1	C	B	D	B	D	B	D	B	D	C	A	X	A	B	B	C	D	D	A	D	C	C	D	C	B
33729	1	C	B	A	B	D	B	D	B	D	C	C	A	A	D	C	C	D	C	A	D	D	D	C	C	D
33130	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32805	1	C	C	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	C	A	D	D	C	B	B
32985	1	C	B	A	B	D	A	C	B	D	C	A	X	X	C	X	C	X	C	A	D	B	C	X	X	B
32283	1	C	B	A	B	A	B	D	B	C	C	A	A	A	B	A	C	D	C	A	D	B	D	C	B	B
32891	1	C	B	A	B	D	B	D	B	D	C	A	B	C	B	A	C	D	D	A	D	D	C	C	B	B
33400	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
32956	1	C	B	A	B	D	B	D	B	D	C	C	X	A	D	B	C	D	C	A	D	D	C	C	B	B
33879	1	C	B	A	B	D	B	D	B	D	C	A	A	A	B	A	C	D	C	A	D	D	D	C	B	B
32657	1	C	B	A	B	D	B	D	C	D	C	X	X	D	B	X	C	B	C	A	X	B	C	B	B	A
33665	1	C	B	A	B	X	B	D	B	D	C	A	B	A	B	A	C	D	C	A	B	D	X	C	B	X
33318	1	C	B	A	B	D	B	D	B	D	C	C	B	A	B	A	C	A	C	A	D	A	D	D	B	C
33320	1	C	B	A	B	D	B	X	B	D	C	X	X	D	B	B	C	X	B	X	A	B	D	B	X	B
33133	1	C	B	A	B	D	B	D	B	D	C	A	X	A	B	A	C	D	C	A	D	D	D	C	B	B
33023	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	X	C	A	X	B	X	B	B	B
33057	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	C	C	A	D	D	D	C	B	B
32196	1	C	B	D	B	D	B	D	B	D	C	A	B	C	B	A	C	C	C	A	D	D	D	C	B	B
32253	1	C	B	A	B	D	C	D	B	D	C	A	B	A	B	A	C	D	B	A	D	D	C	C	B	B
32824	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	X	B	B
33872	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33331	1	C	B	A	B	D	B	D	B	D	C	A	A	A	B	A	C	D	C	A	D	B	C	C	B	B
33312	1	C	C	A	B	D	B	D	C	D	C	A	B	B	B	X	B	A	D	A	D	D	X	C	C	A
33340	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33261	1	C	B	A	D	D	B	D	B	D	C	A	A	B	B	A	C	D	C	A	A	C	D	A	B	B
32230	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	B	D	C	C	D	B
33624	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	X	C	D	C	A	A	D	A	X	B	X
33764	1	C	B	A	B	D	B	D	B	D	C	A	B	B	B	A	D	D	C	A	D	D	D	X	B	B
33188	1	B	D	A	C	A	D	D	B	D	A	B	D	C	B	B	B	C	C	B	A	C	A	C	C	B
33342	1	C	B	A	D	D	B	D	B	D	C	A	B	B	B	A	C	B	C	A	C	B	C	C	B	B
32329	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32896	1	C	B	A	B	D	B	D	B	D	C	A	D	C	B	A	C	A	C	A	D	B	C	A	B	B
32544	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32561	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	C	C	C	B	C
32412	1	A	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	B	D	C	C	B	D
33199	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	B	C	A	D	D	D	C	B	B
33437	1	C	B	A	B	B	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33443	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32855	1	C	B	A	B	D	B	D	B	D	C	D	B	X	B	A	C	D	B	A	D	D	C	X	B	B
32399	1	C	B	A	A	D	B	D	B	D	C	C	B	A	B	A	C	D	C	A	D	D	D	C	B	D
32530	1	A	B	A	B	D	D	D	B	D	C	A	B	B	B	A	C	C	A	A	D	B	D	C	C	B
33178	1	C	B	A	B	D	B	C	B	D	C	A	X	A	B	A	C	X	C	A	D	D	C	C	B	B
33249	1	C	B	A	B	D	B	D	B	D	C	A	B	A	A	A	C	D	C	A	D	C	C	X	B	X
32324	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	D	D	X	B	B
33262	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33299	1	C	B	A	B	D	B	D	B	D	C	D	D	A	B	A	C	D	C	A	D	B	D	C	B	B
32613	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	D	C	C	B	B
32444	1	C	B	A	B	D	B	D	B	D	C	A	B	B	B	A	C	D	C	A	D	A	D	A	B	A
32477	1	C	B	C	B	D	B	D	B	D	C	A	B	X	B	A	D	D	C	A	D	D	D	C	B	B
33172	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	D	D	C	A	A	B	C	C	B	B
33484	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	C	C	B	B
33923	1	C	B	A	B	D	B	D	B	D	C	A	B	C	B	A	C	C	C	A	D	D	C	C	B	A
33605	1	C	B	A	B	D	B	D	B	D	C	A	B	C	B	A	C	B	C	A	D	D	C	C	B	A
33490	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32286	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	X	C	D	C	A	D	D	D	X	B	B
33741	1	C	B	A	B	D	X	D	B	D	C	A	X	A	B	A	C	D	C	A	A	B	C	D	B	B
32470	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33393	1	C	D	A	B	D	B	D	B	D	C	A	B	C	B	A	C	A	C	A	D	D	C	C	B	A
32242	1	C	B	A	B	D	B	D	B	D	C	A	A	A	B	A	C	D	B	A	D	D	D	C	B	B
33196	1	C	B	A	B	D	B	D	B	D	C	A	B	C	X	X	C	D	C	A	D	D	D	C	X	B
33932	1	C	B	A	D	D	B	D	B	D	C	C	B	C	B	A	C	B	C	A	D	A	C	C	B	B
32988	1	C	B	A	B	D	B	D	B	D	D	C	C	B	B	B	C	D	C	A	B	C	B	C	B	B
32623	1	C	B	A	B	D	B	D	B	D	B	A	X	X	X	X	C	D	C	A	X	C	X	X	B	B
33380	1	C	B	A	B	D	B	D	B	D	C	X	B	A	B	A	C	D	C	A	D	D	D	C	B	B
32642	1	C	B	X	B	D	D	D	B	D	C	A	X	A	B	X	X	D	C	A	X	X	C	X	B	X
32252	1	C	B	A	B	D	X	D	B	D	C	X	B	A	B	A	C	X	C	A	D	D	X	X	B	B
32175	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33903	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	A	B	D	B	B
33433	1	C	B	A	B	D	B	D	B	D	C	D	B	A	B	A	C	D	C	A	D	D	X	C	C	B
33782	1	C	B	A	B	D	B	D	B	D	C	A	B	D	B	A	X	D	B	A	X	A	X	B	B	A
32728	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	C	B
33232	1	C	B	A	B	D	B	D	B	D	C	A	A	A	B	A	C	A	C	A	D	D	D	C	B	B
32804	1	C	B	A	B	D	B	D	B	D	C	D	B	X	B	C	C	D	C	A	A	B	X	D	B	B
33192	1	C	B	A	B	D	B	B	B	D	C	A	B	A	B	B	C	D	C	X	D	C	D	X	B	C
32890	1	C	B	A	B	D	B	D	B	D	C	A	B	B	B	A	C	D	C	A	D	C	C	C	B	B
33158	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33775	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
33429	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32705	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	C	C	D	C	A	D	D	C	C	B	B
33610	1	C	B	A	D	D	X	D	B	D	C	A	X	X	B	X	C	D	B	X	X	X	C	X	B	B
33197	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
33474	1	C	B	A	B	D	B	D	B	D	C	D	X	A	D	A	C	C	D	X	D	A	B	X	C	B
32959	1	C	B	A	B	D	B	D	C	D	C	A	A	A	B	A	C	D	C	A	D	D	C	C	B	B
32746	1	C	B	A	B	D	B	D	B	D	C	A	B	B	B	A	C	D	C	A	D	D	C	C	B	B
33304	1	C	B	A	B	D	A	D	B	D	C	A	B	A	B	A	D	D	C	A	D	D	D	B	B	B
33121	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	X	A	X	C	D	X	X	B	X
33589	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	D	X	D	B	B
32572	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33479	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	B	C	A	D	D	C	C	B	B
32928	1	C	B	A	B	D	B	D	B	D	C	A	X	A	X	A	C	D	C	A	D	B	X	C	B	B
32221	1	C	B	A	B	D	B	D	B	B	C	A	B	A	B	D	C	D	B	A	D	C	X	X	B	X
33856	1	C	B	A	B	D	B	D	B	D	C	A	B	D	B	A	D	D	D	A	A	D	C	C	B	B
33365	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33080	1	C	B	A	B	D	B	C	B	D	C	A	B	A	B	A	C	D	C	A	A	B	C	C	B	B
33711	1	C	B	A	B	D	B	D	B	D	C	A	B	C	B	A	B	B	C	A	D	D	C	C	B	B
32615	1	C	B	A	D	D	B	D	B	D	C	A	B	A	B	A	C	C	C	A	D	D	C	C	B	B
32468	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	X	B	C	C	B	A
33319	1	C	B	A	A	D	B	D	B	D	C	A	B	A	B	A	C	A	C	A	D	D	B	C	C	A
33596	1	C	B	A	A	D	B	D	B	D	C	A	B	C	B	A	D	A	C	A	X	B	C	C	B	A
32949	1	C	B	A	B	D	B	D	B	D	C	A	A	B	B	A	D	D	C	A	D	B	D	C	B	B
32774	1	C	B	A	B	D	B	B	B	D	C	A	B	D	B	C	D	C	C	A	C	B	D	D	D	A
33650	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	X	C	A	D	D	D	C	B	A
33658	1	C	B	A	B	A	C	B	X	D	C	B	B	X	B	A	C	A	C	X	D	X	C	C	B	X
32790	1	C	B	A	C	D	B	D	B	D	C	A	X	A	A	A	C	D	C	A	X	C	D	C	B	B
32207	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	X	D	X	D	D	C	X	X	B
32619	1	C	B	A	B	D	B	D	B	D	C	A	B	A	A	A	C	D	C	A	D	D	D	A	B	B
32724	1	C	B	C	B	D	B	D	B	D	C	A	B	A	B	D	C	A	D	A	D	D	A	C	B	A
33460	1	D	B	C	B	D	B	A	B	D	C	A	C	D	B	D	A	D	B	A	D	B	A	D	B	B
33653	1	C	B	A	A	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
33786	1	C	B	A	B	D	B	D	B	D	C	D	D	X	B	A	C	X	C	A	X	A	X	C	B	C
33534	1	C	B	A	B	D	B	X	B	D	C	A	X	X	B	X	C	D	D	A	X	A	C	A	B	B
33186	1	C	D	A	B	D	A	D	B	D	C	A	X	X	B	A	C	X	C	A	D	B	C	C	B	B
32243	1	C	B	A	B	D	C	D	B	D	C	A	A	A	D	B	C	C	C	A	D	D	X	C	B	A
