Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,33101,fa1595265219FHuLghn0pYyARyJaCdnlaDxk0p5k4p,19,A,11,16,7,2,14,26,7,2,10,10,0,0,10,11,2,2,3,5,5,0,,,,,,,,,,,,,,,,
,,33842,fa1597127354GwUrsywigQHQi32qeaZvZgcudzyPbe,19,B,0,0,0,25,0,0,0,35,0,0,0,10,0,0,0,15,0,0,0,10,,,,,,,,,,,,,,,,
,,32560,fa1591811300a74Os5dnWsZzlDso12L2gcZsSxIqcJ,19,A,17,22,3,0,18,32,3,0,10,10,0,0,14,14,1,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33171,fa1595785500ax5KqObOh9Od0TsoUgQ1GhVN3ENs15,19,A,11,15,2,8,13,24,2,9,9,9,0,1,6,7,2,6,8,8,0,2,,,,,,,,,,,,,,,,
,,33644,fa159749956989q8aoewsX36P5Am1XdigwcIgLQPUh,19,A,10,16,9,0,12,25,10,0,9,9,1,0,6,8,7,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32417,fa1591369821Or7XAsccpNtsvGVC1z08eCR9DVeZsN,19,A,14,19,6,0,15,28,7,0,9,9,1,0,10,11,4,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32844,fa1593593687KyiZT8qTH3AL8UeQROsKXcEF1twqDP,19,B,7,13,12,0,9,20,15,0,6,7,3,0,4,7,8,0,5,6,4,0,,,,,,,,,,,,,,,,
,,32926,fa1593957959bADqZWH2GbGENeXU3XZxWXm0pxakbo,19,A,11,15,5,5,13,24,6,5,9,9,1,0,7,8,2,5,6,7,3,0,,,,,,,,,,,,,,,,
,,33467,fa1597168982htZfNq29sl89MDpC05Kj3DgcF0nuLF,19,A,14,19,6,0,15,29,6,0,10,10,0,0,10,11,4,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32856,fa1593624012zLOX6FpEUwb5B3QzIDmeHSTipfcjoY,19,B,2,8,17,0,6,16,19,0,7,8,2,0,0,4,11,0,2,4,6,0,,,,,,,,,,,,,,,,
,,33012,fa1594546236b4ghdPNPwG1k3CsRJcwpQ2THMYrkbU,19,A,13,18,5,2,14,27,6,2,9,9,1,0,11,12,2,1,5,6,3,1,,,,,,,,,,,,,,,,
,,33362,fa1596737964WcvXHOeCe3tmoBDecdlWo3G3MYKlOq,19,A,10,14,6,5,12,23,7,5,9,9,1,0,7,8,3,4,5,6,3,1,,,,,,,,,,,,,,,,
,,33109,fa1595331821nttVpPs5hhE1vTAyn2RLP1aUsjrMA9,19,A,18,23,2,0,18,33,2,0,10,10,0,0,14,14,1,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32784,fa1593355127cXd1GtmqBOiN7qBk9BKOcmpSgexsFx,19,A,19,24,1,0,19,34,1,0,10,10,0,0,14,14,1,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32316,fa1591124651mbAixXsGnJqBcXS4UauM7DpBaW1p4x,19,A,11,14,1,10,13,23,1,11,9,9,0,1,9,9,1,5,5,5,0,5,,,,,,,,,,,,,,,,
,,33648,fa1597504611GoJFGZAztDU0DNRINmsW0jNavNc4fj,19,A,18,23,2,0,18,33,2,0,10,10,0,0,15,15,0,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32710,fa15929244145j8dI4JzVWueVvPNRkeRBPnHQUNqvC,19,A,10,15,7,3,13,25,7,3,10,10,0,0,5,7,5,3,7,8,2,0,,,,,,,,,,,,,,,,
,,33123,fa1595432748HAM5BDJQrLzhF8ymh7fx04P82AyBgJ,19,A,10,16,9,0,13,26,9,0,10,10,0,0,4,7,8,0,9,9,1,0,,,,,,,,,,,,,,,,
,,33700,fa1592835170p3YhNf3qVzTVGcDEWX2vOUyuutsJ2u,19,A,16,21,4,0,17,31,4,0,10,10,0,0,11,12,3,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32259,fa1591035821u9Xzk0U81DbrUjBKzfzFzI7OZKRuc1,19,A,15,20,3,2,17,30,3,2,10,10,0,0,9,10,3,2,10,10,0,0,,,,,,,,,,,,,,,,
,,32853,fa1593615515bGQteVRAAUORSP8kRwFrY9E6vyNuVT,19,A,10,16,9,0,12,25,10,0,9,9,1,0,8,10,5,0,5,6,4,0,,,,,,,,,,,,,,,,
,,33526,fa1597345466jmrqdDF6qys2g47lkQkVM6D6EAL7wj,19,B,8,13,10,2,11,22,10,3,9,9,0,1,5,7,6,2,5,6,4,0,,,,,,,,,,,,,,,,
,,32640,fa15923835645CK4VMFcIMjJotYTIBHKGzb6ULkh6o,19,B,9,14,8,3,11,23,9,3,9,9,1,0,4,6,6,3,7,8,2,0,,,,,,,,,,,,,,,,
,,32559,fa1591805225inYHyvuzabxDoCNebZX1i72lRkF4x8,19,A,14,19,5,1,16,29,5,1,10,10,0,0,11,12,2,1,6,7,3,0,,,,,,,,,,,,,,,,
,,33397,fa1596978053Em8TQ3bo3dpkasxohl33DdhLYrsC6X,19,A,14,19,6,0,15,29,6,0,10,10,0,0,11,12,3,0,6,7,3,0,,,,,,,,,,,,,,,,
,,32614,fa15921606837uoFDloYc82VWyLNWkx5EOxZg7jMzz,19,B,5,11,14,0,7,18,17,0,6,7,3,0,6,8,7,0,1,3,7,0,,,,,,,,,,,,,,,,
