Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,32607,bw1592137703fqBCpB36RVORlxYpxj2fKe3YrGQ2j4,19,B,6,15,16,4,6,12,12,1,2,3,4,3,2,5,9,1,6,7,3,0,,,,,,,,,,,,,,,,
,,33861,bw1597245086YY94eQqm7GVcAKBqkfUzYvPHLrt5c2,19,A,18,32,0,3,18,22,0,3,10,10,0,0,13,13,0,2,9,9,0,1,,,,,,,,,,,,,,,,
,,33629,bw1597488659Zz4cUg3t5siGgQsq5m1pAR0NbyakKl,19,A,12,24,11,0,8,14,11,0,10,10,0,0,7,9,6,0,3,5,5,0,,,,,,,,,,,,,,,,
,,32341,bw1591184861XwOPuvhlS83a3wZ2pIsA5zSYPiGr5j,19,B,4,14,20,1,2,8,17,0,5,6,3,1,2,5,10,0,1,3,7,0,,,,,,,,,,,,,,,,
,,33619,bw1597443736ECToonfeJ3V4vObm1B6ppm23Tm4tzl,19,A,17,30,3,2,15,20,3,2,10,10,0,0,10,11,2,2,9,9,1,0,,,,,,,,,,,,,,,,
,,32600,bw15921183759Jk56JEZOtHX2nqxHJrKhORWaXu4oX,19,A,11,22,7,6,8,12,7,6,10,10,0,0,9,9,1,5,1,3,6,1,,,,,,,,,,,,,,,,
,,33039,bw1594800756qByGRaswIsu6EwGtuFwXmRugwbGgS6,19,A,15,28,5,2,13,18,5,2,10,10,0,0,10,11,2,2,6,7,3,0,,,,,,,,,,,,,,,,
,,33311,bw1596482285lBqyTM13x9jg7ZnhKWrWl5W3LLrx2j,19,A,12,24,11,0,11,17,8,0,6,7,3,0,6,8,7,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32994,bw1594389693v4Of5Isn3AdRZuGm03uZxHfqQJQuAE,19,A,16,30,5,0,16,21,4,0,9,9,1,0,10,11,4,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33633,bw1597492523ItIaYrL4yKQawy7LvPCzGuAGv3oduz,19,A,14,25,4,6,11,15,4,6,10,10,0,0,6,7,2,6,7,8,2,0,,,,,,,,,,,,,,,,
,,33376,bw1596869602DEotyHQ0zy6mk3X18oPIm4WrSxKpot,19,A,16,30,5,0,15,20,5,0,10,10,0,0,10,11,4,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32343,bw1591187342c8qBnEU22a69cC9ihHCZc8VoStiEoO,19,A,15,28,3,4,14,18,3,4,10,10,0,0,11,12,2,1,6,6,1,3,,,,,,,,,,,,,,,,
,,32245,bw1591023221d7O02qArV68NUnjAR5iAo1UIuPreAr,19,B,9,18,9,8,5,9,8,8,9,9,1,0,4,5,4,6,3,4,4,2,,,,,,,,,,,,,,,,
,,33093,bw1595243601TuvqD6rWrE2czzs1Qlos68afa6fK4G,19,A,13,25,7,3,11,16,6,3,9,9,1,0,9,10,3,2,5,6,3,1,,,,,,,,,,,,,,,,
,,32703,bw1592900072RIfiXLuOhuZwvLJLOdQRe1ONPFUqJN,19,B,7,18,15,2,3,9,14,2,9,9,1,0,2,5,8,2,2,4,6,0,,,,,,,,,,,,,,,,
,,33257,bw1596285124aa6eQvgZnRyfUn6p6Azd1TFobtJx3l,19,A,14,27,6,2,12,17,6,2,10,10,0,0,10,11,3,1,5,6,3,1,,,,,,,,,,,,,,,,
,,33157,bw1595700903G86xhLeDsxGuZtOuUQWWT9ivwMOf4M,19,A,13,25,5,5,14,18,2,5,6,7,3,0,7,8,2,5,10,10,0,0,,,,,,,,,,,,,,,,
,,33291,bw15964475614yjnmL2nBSxDGaWKgXmVxUzzsEp5r9,19,A,18,32,1,2,17,22,1,2,10,10,0,0,12,12,1,2,10,10,0,0,,,,,,,,,,,,,,,,
,,33211,bw1596104892JrK9QA1YBhCEFWydwv2xrwaU9dyYMc,19,A,17,31,2,2,16,21,2,2,10,10,0,0,11,12,2,1,9,9,0,1,,,,,,,,,,,,,,,,
,,32287,bw1591093508Hn9rampZUVcR3gnq8X3umKHHl2vqQs,19,A,16,29,5,1,14,19,5,1,10,10,0,0,9,10,4,1,9,9,1,0,,,,,,,,,,,,,,,,
,,32409,bw1591362067eC1rff3v6ThYtjnZiYTsAmK0NrL98S,19,A,17,31,4,0,16,21,4,0,10,10,0,0,10,11,4,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32339,bw1591179189o0VAxsatasYPgl6BmONLaV98qYqN6j,19,A,15,28,7,0,14,19,6,0,9,9,1,0,14,14,1,0,3,5,5,0,,,,,,,,,,,,,,,,
,,33886,bw1597402261AJqxDMkAmxPhOnamfbQ415aDkKxMja,19,B,6,10,1,24,0,0,1,24,10,10,0,0,0,0,1,14,0,0,0,10,,,,,,,,,,,,,,,,
,,33875,bw15973297579ipq0yEeUHehFDIi64whENLUATBJtv,19,B,6,14,12,9,3,7,11,7,7,7,1,2,0,2,8,5,4,5,3,2,,,,,,,,,,,,,,,,
,,33280,bw1596396264ZQBQg63ANOGFTFxRHKAqZ9qEpjb5VW,19,B,5,14,18,3,5,10,12,3,2,4,6,0,1,4,8,3,5,6,4,0,,,,,,,,,,,,,,,,
,,33801,bw1596791295stubwLD7quzzw0yyUTS6yyvuojGabW,19,B,5,15,20,0,4,10,15,0,3,5,5,0,3,6,9,0,2,4,6,0,,,,,,,,,,,,,,,,
,,33317,bw1596533321KoDIGVAyLyc1gjSlzUZjcFIXiZCcpw,19,A,17,31,4,0,17,22,3,0,9,9,1,0,11,12,3,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33725,bw1594134557AVFxY8nfMlvmhMDWZMcwNOyLL5NDVS,19,A,10,22,13,0,7,13,12,0,9,9,1,0,2,5,10,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32691,bw1592761831Iyk7owbPsM1dqFJzGsJOdKVA3g4SFM,19,A,11,21,5,9,9,12,4,9,9,9,1,0,7,7,1,7,4,5,3,2,,,,,,,,,,,,,,,,
,,33256,bw1596284753P5E6oh1WuBDzkyO2Rxu3icrz5GbiFU,19,A,18,32,2,1,18,23,1,1,9,9,1,0,14,14,0,1,9,9,1,0,,,,,,,,,,,,,,,,
,,33230,bw1596195496ZkMHNDJFA5E1NbaWQW3Clh23EhfJve,19,A,10,22,13,0,8,14,11,0,7,8,2,0,7,9,6,0,3,5,5,0,,,,,,,,,,,,,,,,
,,33036,bw1594752340ezUK11Trlaipf0TKFelQta6NSZgZGB,19,A,15,28,4,3,14,19,3,3,9,9,1,0,9,10,2,3,9,9,1,0,,,,,,,,,,,,,,,,
,,32410,bw1591362735WKnd6YrajoOLVJJjrPTCW9PukSRflb,19,A,13,24,6,5,11,16,5,4,8,8,1,1,8,9,2,4,6,7,3,0,,,,,,,,,,,,,,,,
,,33818,bw15969692416Fr8sa5yWJ64IUDw26eBV9sxwdOy08,19,A,15,28,5,2,13,18,5,2,10,10,0,0,7,9,5,1,9,9,0,1,,,,,,,,,,,,,,,,
,,32280,bw1591090592Lt9UJ3FJGPKh3r7eLeucDIcYlLoG7c,19,A,11,22,8,5,8,13,8,4,9,9,0,1,6,7,4,4,5,6,4,0,,,,,,,,,,,,,,,,
,,33225,bw1596181817gtlfC0wSOyOeE5NxrMVUq708yz4alp,19,A,17,31,4,0,16,21,4,0,10,10,0,0,11,12,3,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32876,bw1593698646Xli8GAeRzRtlVURdYrtvdd5NV7kZkr,19,A,11,23,10,2,9,14,9,2,9,9,1,0,6,8,6,1,5,6,3,1,,,,,,,,,,,,,,,,
,,33899,bw1597417563h2ejoFYsZVNEJMozJAX4CQ2OueXgo7,19,B,6,16,19,0,2,8,17,0,7,8,2,0,3,6,9,0,0,2,8,0,,,,,,,,,,,,,,,,
,,32970,bw1594243224aAxnpIyneeQfUVYf6ZmYxQIspG5ynh,19,B,9,19,12,4,7,12,9,4,6,7,3,0,7,8,3,4,2,4,6,0,,,,,,,,,,,,,,,,
,,32299,bw1591102333pBAcjKeVgFbAJU5PLH0xDwIKXTvcD4,19,A,13,26,9,0,11,17,8,0,9,9,1,0,7,9,6,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32733,bw1593074003DgloIwhwpBNTcUQh98NU0sAnhNuRLd,19,A,11,23,9,3,8,13,9,3,10,10,0,0,9,10,2,3,1,3,7,0,,,,,,,,,,,,,,,,
,,33811,bw159689038293NOSz1ExyCpudGlaUXr2wNYWiFiKT,19,A,16,30,5,0,15,20,5,0,10,10,0,0,11,12,3,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33788,bw1596538028fjuRcDQoIkNLwumGhTpVIBfxPC101E,19,A,14,27,8,0,13,18,7,0,9,9,1,0,7,9,6,0,9,9,1,0,,,,,,,,,,,,,,,,
,,33259,bw1596285709lnURO20fDisSdgctiEp7W25iCrHOUV,19,A,12,25,10,0,9,15,10,0,10,10,0,0,7,9,6,0,5,6,4,0,,,,,,,,,,,,,,,,
,,32369,bw1591266316yFJ2grdqclAkkFet8fTrMpNRIomyka,19,A,14,27,5,3,12,17,5,3,10,10,0,0,8,9,4,2,8,8,1,1,,,,,,,,,,,,,,,,
,,32745,bw15931641374f4HzjFfOEqlyNX8MuFTz2hcu78ezn,19,A,10,22,13,0,7,13,12,0,9,9,1,0,7,9,6,0,2,4,6,0,,,,,,,,,,,,,,,,
,,33140,bw1595589943mpNSLAPIRfc2KcuN8lKr973IGJFovv,19,B,5,15,20,0,4,10,15,0,3,5,5,0,2,5,10,0,3,5,5,0,,,,,,,,,,,,,,,,
,,32308,bw1591113248duJ3Y7nEMCxTxuqsjLewexUNh5862B,19,A,18,33,2,0,18,23,2,0,10,10,0,0,12,13,2,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33478,bw1597230433ahHCiLDkIdPjaxD7z9LDjcyYUKQpSL,19,B,9,19,9,7,8,12,7,6,6,7,2,1,3,5,5,5,6,7,2,1,,,,,,,,,,,,,,,,
,,32311,bw1591115185vKqsVvoaKGYo8wCbpVrWOheBkIZ1se,19,A,18,32,1,2,17,22,1,2,10,10,0,0,14,14,0,1,8,8,1,1,,,,,,,,,,,,,,,,
,,33335,bw1596629894pPu6SIbmVt9HoA3BdeGvk5LyYgGyug,19,A,14,25,1,9,12,15,1,9,10,10,0,0,7,7,1,7,8,8,0,2,,,,,,,,,,,,,,,,
,,32834,bw1593534890xHPRNmuvsVHM41ONVyMBelTX5tbHAe,19,B,5,15,20,0,1,7,18,0,7,8,2,0,2,5,10,0,0,2,8,0,,,,,,,,,,,,,,,,
,,32854,bw1593618238bAKmaM8csdHUtm5lqSA5qBr32yUBFO,19,A,14,26,6,3,11,16,6,3,10,10,0,0,11,12,3,0,3,4,3,3,,,,,,,,,,,,,,,,
,,32191,bw1591003780YfEFmNKg4F8vZGqHMzzfBpq9MW1MZG,19,B,3,10,14,11,2,6,10,9,3,4,4,2,0,2,5,8,2,4,5,1,,,,,,,,,,,,,,,,
,,32352,bw15911992945zH5lK3JNk8nLRRYtufZpNs8cPCGOL,19,A,13,25,9,1,11,17,8,0,8,8,1,1,8,10,5,0,6,7,3,0,,,,,,,,,,,,,,,,
,,32632,bw1592300320ESMNxMyDFMJMH8FO3Lo1Cn6zmdtn7a,19,B,9,17,4,14,6,8,3,14,9,9,1,0,6,6,1,8,1,2,2,6,,,,,,,,,,,,,,,,
,,32941,bw1594044537KKF3Eakk2epP7NZ1VLxQ6kXHaydPkf,19,A,16,29,3,3,14,19,3,3,10,10,0,0,11,11,1,3,7,8,2,0,,,,,,,,,,,,,,,,
,,33119,bw1595417125gGGouez9YiA6Ebbiu2FygmyPf34uOi,19,A,12,22,2,11,11,15,2,8,7,7,0,3,7,7,1,7,8,8,1,1,,,,,,,,,,,,,,,,
,,33135,bw1595534154Q9IHKGEGL3yGFQj4WweyMhVVc4UxzA,19,A,19,34,1,0,19,24,1,0,10,10,0,0,14,14,1,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32307,bw1591112770zD2toyUgajrBofxPCSbJ7zyFGbPfq0,19,A,14,24,1,10,13,16,1,8,8,8,0,2,7,7,1,7,9,9,0,1,,,,,,,,,,,,,,,,
,,33513,bw1597322021PqPWU3VGrqpWDqM3GRw42QSdrzxJDu,19,A,13,25,8,2,11,16,8,1,9,9,0,1,9,10,4,1,5,6,4,0,,,,,,,,,,,,,,,,
,,32658,bw1592463536I1o3cirVwmaMMKazL1qneJ4SH3gz0u,19,A,17,30,3,2,15,20,3,2,10,10,0,0,11,12,2,1,8,8,1,1,,,,,,,,,,,,,,,,
,,32504,bw1591626019oq4TQgxI379uTQM8kLzW5rYJuwkFDt,19,A,16,29,5,1,14,19,5,1,10,10,0,0,9,10,4,1,9,9,1,0,,,,,,,,,,,,,,,,
,,33374,bw1596815008ZEB7Rb4hVYTIzs4qFraFGlFKdrUZRD,19,A,19,34,1,0,19,24,1,0,10,10,0,0,15,15,0,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32751,bw1593183488UuNU2FlHZvPmns4oXVEG3RUGIDJG3W,19,A,15,28,3,4,14,18,3,4,10,10,0,0,11,11,1,3,6,7,2,1,,,,,,,,,,,,,,,,
,,33469,bw1597211088KIN3dFlGr7yBnfU013ZrRqd5XtCCAb,19,A,12,24,11,0,8,14,11,0,10,10,0,0,8,10,5,0,2,4,6,0,,,,,,,,,,,,,,,,
,,32178,bw1590994652elAyycInzzuKKHAFqLqZ9IHFZirQVp,19,A,15,29,6,0,14,19,6,0,10,10,0,0,10,11,4,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33333,bw1596623432noJ2qx7IZk1B6tBoTOut4d3qlHh7G8,19,B,6,16,19,0,4,10,15,0,5,6,4,0,3,6,9,0,2,4,6,0,,,,,,,,,,,,,,,,
,,32747,bw1593167975fhYkiSjtnpyXnt5J4PmNHFbayx4w4P,19,A,18,32,2,1,17,22,2,1,10,10,0,0,11,12,2,1,10,10,0,0,,,,,,,,,,,,,,,,
,,32564,bw1591866498b9ESQwoBisaPjCojl8tk1E61mZPxgN,19,B,3,13,22,0,4,10,15,0,1,3,7,0,2,5,10,0,3,5,5,0,,,,,,,,,,,,,,,,
,,33030,bw15947245363nafCr3VdNcXsIBCmSG9mTU13Y0uBG,19,A,14,27,7,1,12,17,7,1,10,10,0,0,12,13,2,0,2,4,5,1,,,,,,,,,,,,,,,,
,,33097,bw1595258674rVpKTkpN25bHmAX8HdYqlkcWtIuUSa,19,B,8,19,16,0,7,13,12,0,5,6,4,0,4,7,8,0,5,6,4,0,,,,,,,,,,,,,,,,
,,32457,bw1591518619YK9vo89M1YFGrAS43g17AgTeLi5Vvf,19,A,14,27,8,0,11,17,8,0,10,10,0,0,10,11,4,0,5,6,4,0,,,,,,,,,,,,,,,,
,,32288,bw15910942967udG2cuuFIpBiF2Kiakxnb9bXvY6qf,19,A,15,29,6,0,15,20,5,0,9,9,1,0,11,12,3,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33051,bw1594883234wLne0j3UqlH0FJqocNeI5fTyNNg6ik,19,A,13,25,6,4,13,17,4,4,7,8,2,0,8,9,3,3,8,8,1,1,,,,,,,,,,,,,,,,
,,32707,bw1592910234RfNETX9W2QuegBU8zP0nNfMEFXDP3O,19,A,15,27,3,5,13,17,3,5,10,10,0,0,8,9,2,4,8,8,1,1,,,,,,,,,,,,,,,,
,,32616,bw1592163869vaYJdz3zPktrqNVgryR2iHD9kdAAbr,19,A,13,24,5,6,10,14,5,6,10,10,0,0,6,7,3,5,6,7,2,1,,,,,,,,,,,,,,,,
,,33796,bw1596662476T4dsCRINpHvOT8lNnlH64U4iAnyPdc,19,B,2,11,24,0,0,5,20,0,5,6,4,0,0,3,12,0,0,2,8,0,,,,,,,,,,,,,,,,
,,32332,bw1591171421NeXFA0eXUeZFS7hrvE0iKxgCLR5EC4,19,A,18,33,2,0,18,23,2,0,10,10,0,0,14,14,1,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32888,bw1593724368j1neGluD4qstOGmnheLRM3rOVT7PaD,19,A,11,23,12,0,9,15,10,0,7,8,2,0,6,8,7,0,6,7,3,0,,,,,,,,,,,,,,,,
,,33011,bw1594541658OpZXA9yRfnQiHwihuhJ11gbLC6UIsw,19,A,14,26,6,3,12,17,5,3,9,9,1,0,8,9,4,2,8,8,1,1,,,,,,,,,,,,,,,,
,,32912,bw1593871797dXxK1Yysqd7KCsXhje454z9IMtY4BS,19,A,13,25,6,4,12,17,5,3,8,8,1,1,9,10,2,3,6,7,3,0,,,,,,,,,,,,,,,,
,,33854,bw1597185302eHTJEQI0YXEDVhpS0I35bmS53ZHR7b,19,A,11,21,4,10,9,12,4,9,9,9,0,1,6,7,2,6,4,5,2,3,,,,,,,,,,,,,,,,
,,32277,bw1591089998IIMnLv33ibEtB169ZP2SHuqnyyTujX,19,A,10,22,13,0,8,14,11,0,7,8,2,0,7,9,6,0,3,5,5,0,,,,,,,,,,,,,,,,
,,33417,bw1597057221KrUnmZzzzBLDho3jDBOgPYi0qOozJM,19,A,13,24,6,5,11,16,5,4,8,8,1,1,6,7,4,4,9,9,1,0,,,,,,,,,,,,,,,,
,,32756,bw15932145322VrER0JQP5CrTnvwW2TTV5yoRkQ6AJ,19,A,11,21,7,7,9,13,6,6,8,8,1,1,7,8,2,5,4,5,4,1,,,,,,,,,,,,,,,,
,,32416,bw1591369747Ju1p00D6hn8mhGJt4mg9qvEc79B9iV,19,A,16,28,1,6,15,19,1,5,9,9,0,1,11,11,0,4,8,8,1,1,,,,,,,,,,,,,,,,
,,33476,bw159723009903wpu9eJrxcSPecrDsyLAgN3JdOvfP,19,A,18,33,2,0,18,23,2,0,10,10,0,0,15,15,0,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32212,bw1591012945aML9z0rLpLckIsdQYuUPnG6CC0ejAZ,19,A,18,33,2,0,18,23,2,0,10,10,0,0,15,15,0,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33504,bw1597311543GEDnsNkgetTGlCNdTnDWsKsKFlJqna,19,B,7,18,17,0,7,13,12,0,3,5,5,0,4,7,8,0,5,6,4,0,,,,,,,,,,,,,,,,
,,33581,bw1597413799G7qu9jWP2Bg1ZDALh91A5yl3Ne0xIO,19,A,12,24,11,0,9,15,10,0,9,9,1,0,4,7,8,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33103,bw1595271996weH26V1ZjsV1jv5RpRu8E0sVbh4CzN,19,A,15,28,4,3,14,19,4,2,9,9,0,1,9,10,3,2,9,9,1,0,,,,,,,,,,,,,,,,
,,33689,bw1591982834bejvNeA4zvDJWftUwTUzrVIHhXHtBk,19,A,16,30,5,0,15,20,5,0,10,10,0,0,12,13,2,0,6,7,3,0,,,,,,,,,,,,,,,,
,,32294,bw1591099079hzu7lYSzt4w9RRdeuuEmrWcZVzR9Wu,19,A,11,23,10,2,10,15,8,2,7,8,2,0,4,6,7,2,9,9,1,0,,,,,,,,,,,,,,,,
,,33278,bw1596393558NvxnSZu0qW2YTxvRPrf3GzlTCxsOEw,19,B,9,19,10,6,8,12,7,6,6,7,3,0,6,7,3,5,4,5,4,1,,,,,,,,,,,,,,,,
,,33404,bw1596991260eaEniCeRDmZLCKFFsVuLUB3EnKfJzS,19,A,15,27,4,4,13,17,4,4,10,10,0,0,6,7,4,4,10,10,0,0,,,,,,,,,,,,,,,,
,,32241,bw1591021667hfRZ1m45oM82H4jvpfHYe14S3ryv5I,19,A,16,30,5,0,15,20,5,0,10,10,0,0,10,11,4,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32219,bw1591014444DwD1nVQxNFrl3fDIo0E9LDRvWhM081,19,A,15,29,6,0,14,19,6,0,10,10,0,0,11,12,3,0,6,7,3,0,,,,,,,,,,,,,,,,
