"ijkID","feedbackcode"
"18irLHK701532058","18ir14555"
"18irGBUF04332059","18ir92785"
"18irLHK701632061","18ir70061"
"18irLHK701732062","18ir42765"
"18irBBQA02232063","18ir40484"
"18irGBUF04432064","18ir69767"
"18irGBUF04532065","18ir68190"
"18irGBUF04632066","18ir73259"
"18irBBQA02332067","18ir88659"
"18irGBUF06232135","18ir69283"
"18irLHK701832069","18ir65585"
"18irLHK703932136","18ir53520"
"18irLHK701932070","18ir81287"
"18irGBUF04732071","18ir98000"
"18irBBQA02432072","18ir70741"
"18irLKAA01332137","18ir63960"
"18irLHK702032075","18ir59122"
"18irGBUF04832076","18ir23548"
"18irLHK702132077","18ir24545"
"18irGBUF06332138","18ir71748"
"18irLKAA00632080","18ir52661"
"18irLHK702232081","18ir21301"
"18irLHK702332082","18ir59284"
"18irLHK702432083","18ir84601"
"18irGBUF06432139","18ir43694"
"18irGBUF04932084","18ir47612"
"18irLKAA00732085","18ir84835"
"18irBBQA02532087","18ir43908"
"18irGBUF05032088","18ir31325"
"18irLHK702532089","18ir12473"
"18irGBUF05132092","18ir89243"
"18irGBUF05232093","18ir66396"
"18irGBUF05332094","18ir24995"
"18irLKAA00832098","18ir47491"
"18irLHK702632099","18ir89182"
"18irLHK702732100","18ir54693"
"18irLHK704032141","18ir79403"
"18irLHK702832101","18ir71602"
"18irGBUF06532143","18ir56868"
"18irGBUF05432103","18ir91318"
"18irLHK702932104","18ir97537"
"18irLKAA00932105","18ir92908"
"18irLHK703032106","18ir70286"
"18irGBUF05532107","18ir63906"
"18irBBQA02732108","18ir13412"
"18irGBUF06632145","18ir24967"
"18irLHK703132109","18ir68077"
"18irLHK703232110","18ir69267"
"18irGBUF05632111","18ir43391"
"18irGBUF05732112","18ir90542"
"18irGBUF06732146","18ir65641"
"18irLHK704132147","18ir14161"
"18irBBQA02932115","18ir83768"
"18irLHK704232148","18ir20880"
"18irBBQA03332149","18ir50077"
"18irBBQA03432150","18ir74320"
"18irLHK704332151","18ir79346"
"18irLHK703332118","18ir21233"
"18irGBUF05832119","18ir74107"
"18irLHK704432152","18ir98349"
"18irLKAA01132120","18ir68415"
"18irLHK704532153","18ir92865"
"18irLHK703432122","18ir17799"
"18irGBUF06832154","18ir70270"
"18irLHK703532123","18ir15692"
"18irBBQA03132124","18ir62821"
"18irGBUF06932155","18ir37262"
