"ijkID","feedbackcode"
"18dwGRDM00131797","18dw61549"
"18dwGRDM00231798","18dw80341"
"18dwGRDM00331799","18dw44712"
"18dwGRDM00431800","18dw20480"
"18dwGRDM00531801","18dw54076"
"18dwGRDM00631802","18dw32519"
"18dwGRDM00731803","18dw15444"
"18dwAET300131804","18dw86675"
"18dwAET300231805","18dw95852"
"18dwAET300331806","18dw13600"
"18dwGRDM00831807","18dw16052"
"18dwGRDM00931808","18dw76226"
"18dwAET300431809","18dw86013"
"18dwAET300531810","18dw98196"
"18dwGRDM01031811","18dw92438"
"18dwGRDM01131812","18dw82917"
"18dwGRDM01231813","18dw24569"
"18dwGRDM01331814","18dw97531"
"18dwGRDM01431815","18dw17137"
"18dwGRDM01531816","18dw16358"
"18dwAET300631817","18dw34023"
"18dwGRDM01631818","18dw54219"
"18dwGRDM01731819","18dw69132"
"18dwGRDM01831820","18dw95984"
"18dwGRDM01931821","18dw55299"
"18dwAET300731822","18dw45049"
"18dwGRDM02031823","18dw48039"
"18dwAET300831824","18dw11967"
"18dwAET300931825","18dw25268"
"18dwGRDM02131826","18dw27839"
"18dwGRDM02231827","18dw40741"
"18dwGRDM02331828","18dw75664"
"18dwGRDM02431829","18dw34128"
"18dwAET301031830","18dw95403"
"18dwGRDM02531831","18dw49012"
"18dwGRDM02631832","18dw18629"
"18dwAET301131833","18dw11846"
"18dwGRDM02731834","18dw69456"
"18dwGRDM06931898","18dw27932"
"18dwGRDM02831835","18dw86459"
"18dwGRDM02931836","18dw40867"
"18dwAET301231837","18dw37116"
"18dwGRDM03031838","18dw74924"
"18dwGRDM03131839","18dw58114"
"18dwGRDM07031899","18dw26565"
"18dwGRDM03231840","18dw10414"
"18dwAET301331841","18dw68979"
"18dwAET303431900","18dw85932"
"18dwGRDM07131901","18dw75753"
"18dwAET301431842","18dw91013"
"18dwGRDM03331843","18dw28265"
"18dwGRDM03431844","18dw57859"
"18dwAET301531845","18dw60257"
"18dwGRDM03531846","18dw24744"
"18dwAET301631847","18dw24008"
"18dwAET301731848","18dw35761"
"18dwAET301831849","18dw51840"
"18dwGRDM03631850","18dw72053"
"18dwAET301931851","18dw12171"
"18dwAET302031852","18dw89852"
"18dwAET302131853","18dw58108"
"18dwGRDM03731854","18dw63182"
"18dwGRDM03831855","18dw41142"
"18dwAET302231856","18dw12019"
"18dwGRDM03931857","18dw55675"
"18dwGRDM04031858","18dw36427"
"18dwGRDM04131859","18dw59717"
"18dwAET302331860","18dw60090"
"18dwGRDM04231861","18dw36000"
"18dwGRDM04331862","18dw36507"
"18dwAET303531902","18dw24503"
"18dwGRDM07231903","18dw76066"
"18dwGRDM04431863","18dw20666"
"18dwGRDM04531864","18dw14534"
"18dwGRDM04631865","18dw31284"
"18dwGRDM04731866","18dw89219"
"18dwGRDM04831867","18dw95881"
"18dwAET302431868","18dw28037"
"18dwGRDM04931869","18dw87747"
"18dwGRDM05031870","18dw73837"
"18dwGRDM05131871","18dw77410"
"18dwAET302531872","18dw49557"
"18dwAET302631873","18dw47710"
"18dwAET302731874","18dw90735"
"18dwGRDM05231875","18dw12707"
"18dwGRDM05331876","18dw49205"
"18dwGRDM05431877","18dw25345"
"18dwGRDM05531878","18dw75458"
"18dwGRDM05631879","18dw33474"
"18dwGRDM05731880","18dw54795"
"18dwAET302831881","18dw28335"
"18dwGRDM05831882","18dw10605"
"18dwGRDM05931883","18dw61757"
"18dwGRDM06031884","18dw24968"
"18dwGRDM06131885","18dw22131"
"18dwGRDM06231886","18dw16911"
"18dwGRDM06331887","18dw44966"
"18dwAET302931888","18dw71933"
"18dwGRDM06431889","18dw40062"
"18dwAET303631904","18dw11422"
"18dwGRDM06531890","18dw96283"
"18dwGRDM06631891","18dw35245"
"18dwAET303031892","18dw13550"
"18dwAET303131893","18dw17873"
"18dwAET303231894","18dw40902"
"18dwAET303731905","18dw70458"
"18dwAET303331895","18dw37805"
"18dwGRDM06731896","18dw21213"
"18dwGRDM06831897","18dw73800"
"18dwGRDM07331906","18dw83563"
