"ijkID","feedbackcode"
"17iaLHKS00130478","17ia92279"
"17iaLHKS00230483","17ia60590"
"17iaGBGE00530486","17ia80603"
"17iaGBGE01230503","17ia67905"
"17iaGBGE01430510","17ia33865"
"17iaGBGE01530512","17ia39494"
"17iaLHKS00330519","17ia66832"
"17iaGBGE01830520","17ia69107"
"17iaBBQA00730522","17ia66932"
"17iaGBGE02030523","17ia15120"
"17iaGBGE02230525","17ia56612"
"17iaLHKS00430530","17ia80720"
"17iaGBGE02630534","17ia46415"
"17iaLHKS00530536","17ia56924"
"17iaLHKS00630537","17ia27375"
"17iaBBQA00830538","17ia74997"
"17iaLHKS00730540","17ia82626"
"17iaLHKS00830542","17ia78677"
"17iaLKAA00530544","17ia85358"
"17iaLHKS00930552","17ia97452"
"17iaGBG200130558","17ia80451"
"17iaLHKS01030561","17ia17133"
"17iaGBG200530572","17ia67436"
"17iaGBG200630574","17ia18169"
"17iaGBG200730576","17ia11946"
"17iaLHKS01130579","17ia35580"
"17iaGBG201230583","17ia75758"
"17iaGBG201430586","17ia41353"
"17iaGBG201630592","17ia77684"
"17iaGBG201930597","17ia11364"
"17iaGBG202130603","17ia76138"
"17iaGBG202530617","17ia87858"
"17iaGBG202830624","17ia54806"
"17iaGBG202930626","17ia46785"
"17iaGBG300330644","17ia86054"
"17iaGBG300530648","17ia60472"
"17iaGBG300730650","17ia35175"
"17iaGBG300830654","17ia15644"
"17iaLHKS01230655","17ia42145"
"17iaBBQA01530662","17ia79103"
"17iaLHKS01330673","17ia51551"
"17iaGBG302130688","17ia49735"
"17iaLHKS01430691","17ia71004"
"17iaGBG302430695","17ia90845"
"17iaLHKS01530707","17ia81181"
"17iaLHKS01630708","17ia87084"
"17iaBBQA01930727","17ia35843"
"17iaLHKS01730750","17ia30964"
"17iaLHKS01830761","17ia73210"
"17iaGBGL03231688","17ia28243"
"17iaGBG401830781","17ia80788"
"17iaGBG402130786","17ia42094"
"17iaBBQA02530795","17ia88081"
"17iaGBG402630798","17ia47821"
"17iaGBG402730799","17ia20512"
"17iaLHKS01930800","17ia63725"
"17iaGBG402930803","17ia31130"
"17iaBBQA02730807","17ia86463"
"17iaGBG403130809","17ia98668"
"17iaLHKS02030812","17ia73529"
"17iaLHKS02130819","17ia15574"
"17iaGBG500530830","17ia47490"
"17iaLHKS02230831","17ia28461"
"17iaLHKS02330837","17ia12394"
"17iaGBG500730838","17ia62190"
"17iaGBG500830839","17ia58154"
"17iaGBG501030841","17ia47568"
"17iaGBG501230845","17ia74970"
"17iaGBG501330846","17ia78849"
"17iaLHKS02430848","17ia38250"
"17iaBBQA02930849","17ia24103"
"17iaGBG501530852","17ia52163"
"17iaLHKS02530854","17ia82935"
"17iaLHKS02630857","17ia75991"
"17iaLHKS02730858","17ia64734"
"17iaGBG501830861","17ia91292"
"17iaBBQA03130863","17ia66155"
"17iaGBG501930864","17ia89843"
"17iaLHKS02830866","17ia18585"
"17iaGBG502330874","17ia55275"
"17iaLHKS02930880","17ia61053"
"17iaLHKS03030881","17ia82599"
"17iaLHKS03130883","17ia72618"
"17iaGBG502530891","17ia15709"
"17iaGBPL04032156","17ia63559"
"17iaLHKS03230909","17ia54975"
"17iaBBQA03430911","17ia14788"
"17iaLHKS03330913","17ia58758"
"17iaLKAA03230917","17ia87346"
"17iaGBG503130919","17ia89801"
"17iaLHKS03430924","17ia17957"
"17iaBBQA03530928","17ia58882"
"17iaGBPL04132157","17ia13029"
"17iaGBPL04232158","17ia12143"
"17iaLKAA03430941","17ia76630"
"17iaLHKS03530943","17ia57223"
"17iaBBQA03730944","17ia22869"
"17iaLHKS03630949","17ia92122"
"17iaGBG601030954","17ia49958"
"17iaGBG601630966","17ia73921"
"17iaLKAA03630967","17ia25396"
"17iaBBQA04030975","17ia17795"
"17iaBBQA04130977","17ia57973"
"17iaLHKS03730978","17ia39412"
"17iaGBG602030983","17ia31836"
"17iaLKAA04030990","17ia70045"
"17iaGBG602530992","17ia44050"
"17iaGBG602630993","17ia82464"
"17iaGBG603031000","17ia87713"
"17iaLHKS03831005","17ia37658"
"17iaGBG603131008","17ia90588"
"17iaGBG603231009","17ia20927"
"17iaBBQA04531017","17ia34101"
"17iaGBG700431021","17ia46568"
"17iaGBG700631028","17ia33234"
"17iaLKAA04431030","17ia50226"
"17iaLKAA04531032","17ia94326"
"17iaLHKS03931034","17ia20669"
"17iaBBQA04931043","17ia11141"
"17iaGBG701231044","17ia10150"
"17iaLKAA04631048","17ia97021"
"17iaGBG701431052","17ia68130"
"17iaGBG701531057","17ia34226"
"17iaLHKS04031060","17ia57610"
"17iaLHKS04131065","17ia33574"
"17iaLHKS04231068","17ia65575"
"17iaGBG701931074","17ia44833"
"17iaGBG702031076","17ia26360"
"17iaBBQA05531077","17ia70063"
"17iaGBG702131078","17ia57326"
"17iaGBG702231080","17ia81699"
"17iaBBQA05731088","17ia38760"
"17iaLHKS04331089","17ia38285"
"17iaLHKS04431095","17ia25027"
"17iaGBG702831096","17ia69665"
"17iaLHKS04531099","17ia11494"
"17iaLKAA04931101","17ia44679"
"17iaGBG703231103","17ia37921"
