ijkID	feedbackCode
30478	17ia92279
30483	17ia60590
30486	17ia80603
30503	17ia67905
30510	17ia33865
30512	17ia39494
30519	17ia66832
30520	17ia69107
30522	17ia66932
30523	17ia15120
30525	17ia56612
30530	17ia80720
30534	17ia46415
30536	17ia56924
30537	17ia27375
30538	17ia74997
30540	17ia82626
30542	17ia78677
30544	17ia85358
30552	17ia97452
30558	17ia80451
30561	17ia17133
30572	17ia67436
30574	17ia18169
30576	17ia11946
30579	17ia35580
30583	17ia75758
30586	17ia41353
30592	17ia77684
30597	17ia11364
30603	17ia76138
30617	17ia87858
30624	17ia54806
30626	17ia46785
30644	17ia86054
30648	17ia60472
30650	17ia35175
30654	17ia15644
30655	17ia42145
30662	17ia79103
30673	17ia51551
30688	17ia49735
30691	17ia71004
30695	17ia90845
30707	17ia81181
30708	17ia87084
30727	17ia35843
30750	17ia30964
30761	17ia73210
31688	17ia28243
30781	17ia80788
30786	17ia42094
30795	17ia88081
30798	17ia47821
30799	17ia20512
30800	17ia63725
30803	17ia31130
30807	17ia86463
30809	17ia98668
30812	17ia73529
30819	17ia15574
30830	17ia47490
30831	17ia28461
30837	17ia12394
30838	17ia62190
30839	17ia58154
30841	17ia47568
30845	17ia74970
30846	17ia78849
30848	17ia38250
30849	17ia24103
30852	17ia52163
30854	17ia82935
30857	17ia75991
30858	17ia64734
30861	17ia91292
30863	17ia66155
30864	17ia89843
30866	17ia18585
30874	17ia55275
30880	17ia61053
30881	17ia82599
30883	17ia72618
30891	17ia15709
32156	17ia63559
30909	17ia54975
30911	17ia14788
30913	17ia58758
30917	17ia87346
30919	17ia89801
30924	17ia17957
30928	17ia58882
32157	17ia13029
32158	17ia12143
30941	17ia76630
30943	17ia57223
30944	17ia22869
30949	17ia92122
30954	17ia49958
30966	17ia73921
30967	17ia25396
30975	17ia17795
30977	17ia57973
30978	17ia39412
30983	17ia31836
30990	17ia70045
30992	17ia44050
30993	17ia82464
31000	17ia87713
31005	17ia37658
31008	17ia90588
31009	17ia20927
31017	17ia34101
31021	17ia46568
31028	17ia33234
31030	17ia50226
31032	17ia94326
31034	17ia20669
31043	17ia11141
31044	17ia10150
31048	17ia97021
31052	17ia68130
31057	17ia34226
31060	17ia57610
31065	17ia33574
31068	17ia65575
31074	17ia44833
31076	17ia26360
31077	17ia70063
31078	17ia57326
31080	17ia81699
31088	17ia38760
31089	17ia38285
31095	17ia25027
31096	17ia69665
31099	17ia11494
31101	17ia44679
31103	17ia37921
31110	17ia47930
31112	17ia83999
31704	17ia13096
31123	17ia40431
31125	17ia72564
31128	17ia97705
31139	17ia26046
31145	17ia79711
31151	17ia80547
31166	17ia11231
31167	17ia78506
31175	17ia82192
31182	17ia42502
31183	17ia68878
31186	17ia60899
31189	17ia86165
31190	17ia22097
31195	17ia49353
31198	17ia32240
31201	17ia51650
31206	17ia97783
31209	17ia32399
31211	17ia58001
31216	17ia33463
31225	17ia45348
31236	17ia62356
31241	17ia49859
31244	17ia47260
31249	17ia37360
31256	17ia59839
31262	17ia23733
31264	17ia61640
31274	17ia82466
31276	17ia24957
31278	17ia58671
31712	17ia81301
31302	17ia19482
31307	17ia37707
31341	17ia22980
31342	17ia47229
31346	17ia55487
31349	17ia38918
31353	17ia65228
32159	17ia85110
31358	17ia68391
31360	17ia46740
31363	17ia77051
31364	17ia32011
32160	17ia81498
31378	17ia89459
31389	17ia53954
31392	17ia43124
31394	17ia33584
31397	17ia95270
31398	17ia45279
31405	17ia51564
31718	17ia71009
31720	17ia39956
31411	17ia92144
31414	17ia78039
31415	17ia69407
31416	17ia69269
31428	17ia67664
31429	17ia82245
31430	17ia38096
31434	17ia24205
31442	17ia46453
31445	17ia41397
31725	17ia37797
31459	17ia32814
31726	17ia23467
31462	17ia21100
31468	17ia20843
31469	17ia31221
31473	17ia98562
31478	17ia35517
31482	17ia70795
31494	17ia72122
31497	17ia60665
31498	17ia10355
31506	17ia97650
31509	17ia19611
31512	17ia28114
31513	17ia30511
32161	17ia69418
31524	17ia38814
31525	17ia34943
31742	17ia68385
31533	17ia83104
31537	17ia16166
31547	17ia80377
31560	17ia42836
31569	17ia84936
31752	17ia77039
31574	17ia72859
32162	17ia47634
31755	17ia92265
32163	17ia39749
31583	17ia63175
32164	17ia69092
32165	17ia71608
31587	17ia70879
31591	17ia50118
31594	17ia10896
31765	17ia87801
31606	17ia25874
32166	17ia51997
31769	17ia66882
31771	17ia91265
31773	17ia68873
31621	17ia72541
31622	17ia24288
31775	17ia24447
31635	17ia43098
31637	17ia90414
31639	17ia80033
31642	17ia65532
32167	17ia86131
31644	17ia88175
32168	17ia51478
31646	17ia82063
31648	17ia35340
31650	17ia42085
31654	17ia69223
32169	17ia96548
32170	17ia62638
31662	17ia59417
32171	17ia70434
32172	17ia56875
31669	17ia82255
31793	17ia50843
31794	17ia61000
31672	17ia22367
31673	17ia84917
31674	17ia39859
31678	17ia76596
