ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22	vraag23	vraag24	vraag25	vraag26	vraag27	vraag28	vraag29	vraag30	vraag31	vraag32	vraag33	vraag34	vraag35
q1399470	1	C	B	A	D	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	D	C	B	X	C	B	C	A	D	C	C	B	B	B
q1385562	1	C	B	C	B	D	B	D	C	D	C	D	B	X	B	A	C	X	C	A	X	D	C	C	B	B	C	B	C	A	X	A	B	A	B	B
q1395052	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	C	C	X	B	B	C	D	B	A	D	A	C	B	B	D
q1441015	1	A	B	A	B	D	D	C	B	D	C	B	B	C	D	C	C	B	A	A	C	B	B	C	B	B	A	B	A	D	D	A	C	A	C	B
q1368716	1	C	B	A	D	D	B	D	X	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B	X	A	C	A	D	A	C	B	B	B
q1404996	1	C	B	A	B	D	B	D	X	D	C	A	C	A	D	C	C	D	C	A	D	B	C	X	C	B	D	A	A	A	X	A	C	X	B	C
q1383803	1	C	B	A	B	D	B	D	A	D	C	A	C	B	D	C	C	D	C	A	C	B	C	B	C	B	D	A	A	A	D	A	C	B	B	C
q1341397	1	A	B	A	B	D	B	A	B	D	C	A	D	D	B	D	C	C	C	A	A	B	C	A	C	B	B	B	C	D	D	D	A	B	B	B
q1394867	1	C	B	A	D	D	B	D	B	D	C	A	X	C	B	X	C	D	C	A	D	D	X	X	B	B	C	B	B	A	D	A	C	B	B	B
q1443310	1	C	B	A	B	D	B	D	B	C	C	C	D	A	B	A	C	D	C	A	A	B	C	B	B	A	A	B	B	A	C	B	C	C	B	B
q1399772	1	C	B	D	B	D	C	D	B	D	C	X	X	B	B	X	B	X	D	X	C	B	C	X	X	X	D	B	C	A	D	B	C	C	B	B
q1443191	1	X	B	A	D	D	B	D	B	D	C	A	C	C	B	X	B	C	C	A	C	C	X	X	A	A	C	C	B	D	D	A	C	C	C	C
q1381679	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B	C	B	C	A	D	A	X	B	B	B
q1378308	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B	C	B	C	A	D	A	X	B	B	B
q1441904	1	C	B	A	B	D	A	C	B	D	C	A	B	C	B	A	D	D	C	A	B	B	C	C	B	B	C	B	A	A	D	A	A	B	B	B
q1378088	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	A	B	A	A	B	D	B	B	D	C	B	A	A	D	C	A	C	B	D
q1384267	1	A	B	A	B	B	B	D	D	D	C	A	B	A	B	C	C	D	C	B	D	B	X	C	C	D	A	D	C	A	A	B	C	C	B	B
q1396769	1	C	B	A	B	D	B	X	B	C	C	A	B	A	B	A	C	X	C	X	C	C	X	C	B	X	C	X	X	A	D	B	C	B	B	B
