Alle studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,33135,bw1595534154Q9IHKGEGL3yGFQj4WweyMhVVc4UxzA,19,A,19,,,,10,,,,14,,,,10,,,,,,,,,,,,,,,,,,,,,,,
,,33140,bw1595589943mpNSLAPIRfc2KcuN8lKr973IGJFovv,19,B,5,,,,3,,,,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,
,,33151,bw1595680245qmmmCsdFuiHbMdyZXJ0N8uz4cKp2y2,19,A,16,,,,10,,,,11,,,,7,,,,,,,,,,,,,,,,,,,,,,,
,,33157,bw1595700903G86xhLeDsxGuZtOuUQWWT9ivwMOf4M,19,A,13,,,,6,,,,7,,,,10,,,,,,,,,,,,,,,,,,,,,,,
,,33174,bw1595839681vNmVNZoTLodEk7OG8h6hwtg7gI4PML,19,B,6,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,33191,bw1595947967zxkjai3YrFPc5UxR1BCYjwlOpWBUJ3,19,B,8,,,,10,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,33211,bw1596104892JrK9QA1YBhCEFWydwv2xrwaU9dyYMc,19,A,17,,,,10,,,,11,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33225,bw1596181817gtlfC0wSOyOeE5NxrMVUq708yz4alp,19,A,17,,,,10,,,,11,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33230,bw1596195496ZkMHNDJFA5E1NbaWQW3Clh23EhfJve,19,A,10,,,,7,,,,7,,,,3,,,,,,,,,,,,,,,,,,,,,,,
,,33245,bw1596272683qiQAxsvQoftFskrwlXeUpVJzTcTXan,19,B,7,,,,3,,,,6,,,,3,,,,,,,,,,,,,,,,,,,,,,,
,,33256,bw1596284753P5E6oh1WuBDzkyO2Rxu3icrz5GbiFU,19,A,18,,,,9,,,,14,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33257,bw1596285124aa6eQvgZnRyfUn6p6Azd1TFobtJx3l,19,A,14,,,,10,,,,10,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,33259,bw1596285709lnURO20fDisSdgctiEp7W25iCrHOUV,19,A,12,,,,10,,,,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,33776,bw1596292341pdUPl8DwtI1IMiffyGP92u5Yc8Z4MC,19,A,19,,,,10,,,,13,,,,10,,,,,,,,,,,,,,,,,,,,,,,
,,33278,bw1596393558NvxnSZu0qW2YTxvRPrf3GzlTCxsOEw,19,B,9,,,,6,,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,,,
,,33280,bw1596396264ZQBQg63ANOGFTFxRHKAqZ9qEpjb5VW,19,B,5,,,,2,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,33290,bw1596447086VNS9xnXH4wyt5E4aLZgxWsn6qaiuMZ,19,A,17,,,,7,,,,15,,,,8,,,,,,,,,,,,,,,,,,,,,,,
,,33291,bw15964475614yjnmL2nBSxDGaWKgXmVxUzzsEp5r9,19,A,18,,,,10,,,,12,,,,10,,,,,,,,,,,,,,,,,,,,,,,
,,33311,bw1596482285lBqyTM13x9jg7ZnhKWrWl5W3LLrx2j,19,A,12,,,,6,,,,6,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33317,bw1596533321KoDIGVAyLyc1gjSlzUZjcFIXiZCcpw,19,A,17,,,,9,,,,11,,,,10,,,,,,,,,,,,,,,,,,,,,,,
,,33788,bw1596538028fjuRcDQoIkNLwumGhTpVIBfxPC101E,19,A,14,,,,9,,,,7,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33332,bw1596621594bt0R9wOz75fT5t0jznWcpQZ6oOEpWZ,19,A,19,,,,10,,,,15,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33333,bw1596623432noJ2qx7IZk1B6tBoTOut4d3qlHh7G8,19,B,6,,,,5,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,33335,bw1596629894pPu6SIbmVt9HoA3BdeGvk5LyYgGyug,19,A,14,,,,10,,,,7,,,,8,,,,,,,,,,,,,,,,,,,,,,,
,,33796,bw1596662476T4dsCRINpHvOT8lNnlH64U4iAnyPdc,19,B,2,,,,5,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,
,,33801,bw1596791295stubwLD7quzzw0yyUTS6yyvuojGabW,19,B,5,,,,3,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,33374,bw1596815008ZEB7Rb4hVYTIzs4qFraFGlFKdrUZRD,19,A,19,,,,10,,,,15,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33376,bw1596869602DEotyHQ0zy6mk3X18oPIm4WrSxKpot,19,A,16,,,,10,,,,10,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33379,bw1596882733qcGKSqnqeWpb1aqllaBJdNUIcerJbq,19,A,18,,,,10,,,,11,,,,10,,,,,,,,,,,,,,,,,,,,,,,
,,33809,bw1596885599WhzWHLudyxaMcsaoPNmQk5OXaq8n31,19,A,17,,,,10,,,,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,
,,33811,bw159689038293NOSz1ExyCpudGlaUXr2wNYWiFiKT,19,A,16,,,,10,,,,11,,,,7,,,,,,,,,,,,,,,,,,,,,,,
,,33818,bw15969692416Fr8sa5yWJ64IUDw26eBV9sxwdOy08,19,A,15,,,,10,,,,7,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33403,bw1596991056itSzb28N3auepA6sMjLE2TrWiLWFVL,19,A,17,,,,9,,,,12,,,,10,,,,,,,,,,,,,,,,,,,,,,,
,,33404,bw1596991260eaEniCeRDmZLCKFFsVuLUB3EnKfJzS,19,A,15,,,,10,,,,6,,,,10,,,,,,,,,,,,,,,,,,,,,,,
,,33417,bw1597057221KrUnmZzzzBLDho3jDBOgPYi0qOozJM,19,A,13,,,,8,,,,6,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33452,bw1597142281W7ATCgmmgRtVRxWetfKpsziMF0kP7m,19,A,17,,,,10,,,,12,,,,7,,,,,,,,,,,,,,,,,,,,,,,
,,33854,bw1597185302eHTJEQI0YXEDVhpS0I35bmS53ZHR7b,19,A,11,,,,9,,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,,,
,,33469,bw1597211088KIN3dFlGr7yBnfU013ZrRqd5XtCCAb,19,A,12,,,,10,,,,8,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,33476,bw159723009903wpu9eJrxcSPecrDsyLAgN3JdOvfP,19,A,18,,,,10,,,,15,,,,7,,,,,,,,,,,,,,,,,,,,,,,
,,33478,bw1597230433ahHCiLDkIdPjaxD7z9LDjcyYUKQpSL,19,B,9,,,,6,,,,3,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,33483,bw1597242176v2MaIpgwlKM8mrXR7qLdD0dJmlHCXs,19,A,12,,,,9,,,,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,33861,bw1597245086YY94eQqm7GVcAKBqkfUzYvPHLrt5c2,19,A,18,,,,10,,,,13,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33495,bw1597264110uP1foDfhXX20FJDypmrZcSZuByDdNj,19,A,13,,,,9,,,,8,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,33504,bw1597311543GEDnsNkgetTGlCNdTnDWsKsKFlJqna,19,B,7,,,,3,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,33512,bw1597321697LlcWnfAxNRvsbupodtBDrt9QuHbPj4,19,A,14,,,,8,,,,9,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33513,bw1597322021PqPWU3VGrqpWDqM3GRw42QSdrzxJDu,19,A,13,,,,9,,,,9,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,33514,bw1597325177aUaiNQQUfmqrzc07dFMR3QRKNZkSXe,19,A,12,,,,6,,,,9,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,33875,bw15973297579ipq0yEeUHehFDIi64whENLUATBJtv,19,B,6,,,,7,,,,-1,,,,4,,,,,,,,,,,,,,,,,,,,,,,
,,33535,bw1597348598pYGfW6dhimMxNm4LHSPTrP8WHGtkl5,19,A,12,,,,9,,,,10,,,,3,,,,,,,,,,,,,,,,,,,,,,,
,,33886,bw1597402261AJqxDMkAmxPhOnamfbQ415aDkKxMja,19,B,6,,,,10,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,
,,33581,bw1597413799G7qu9jWP2Bg1ZDALh91A5yl3Ne0xIO,19,A,12,,,,9,,,,4,,,,7,,,,,,,,,,,,,,,,,,,,,,,
,,33899,bw1597417563h2ejoFYsZVNEJMozJAX4CQ2OueXgo7,19,B,6,,,,7,,,,3,,,,-1,,,,,,,,,,,,,,,,,,,,,,,
,,33603,bw15974289302NBv3UhWUOnvDJG9RtTr5AhTdhHtrb,19,A,19,,,,10,,,,14,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33910,bw1597436516laWLGmvUNbsARwg1792U4Pn5RjtVZB,19,B,4,,,,4,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,
,,33619,bw1597443736ECToonfeJ3V4vObm1B6ppm23Tm4tzl,19,A,17,,,,10,,,,10,,,,9,,,,,,,,,,,,,,,,,,,,,,,
,,33629,bw1597488659Zz4cUg3t5siGgQsq5m1pAR0NbyakKl,19,A,12,,,,10,,,,7,,,,3,,,,,,,,,,,,,,,,,,,,,,,
,,33633,bw1597492523ItIaYrL4yKQawy7LvPCzGuAGv3oduz,19,A,14,,,,10,,,,6,,,,7,,,,,,,,,,,,,,,,,,,,,,,
