ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22	vraag23	vraag24	vraag25	vraag26	vraag27	vraag28	vraag29	vraag30
27672	1	A	B	B	B	C	C	A	D	A	D	X	A	X	A	D	B	C	X	X	X	X	X	D	C	D	B	D	C	X	A
28373	3	D	B	B	B	C	B	A	D	A	D	A	A	D	A	D	B	D	A	D	X	A	B	D	X	D	C	D	C	A	A
28050	2	C	B	B	A	D	B	A	D	A	D	X	C	D	A	D	B	A	A	C	X	B	X	C	X	X	X	D	C	B	A
27859	2	D	C	B	B	C	B	A	B	A	D	D	A	D	B	X	C	C	C	A	X	A	C	X	B	A	A	C	D	B	X
28230	1	D	B	B	B	B	B	C	D	C	X	B	A	X	X	X	A	C	A	B	X	A	X	B	X	X	D	X	C	B	X
28315	3	D	B	B	X	B	B	B	B	A	D	B	C	X	A	D	A	A	A	C	X	A	X	X	X	D	X	C	C	A	X
28070	4	A	B	B	B	C	B	A	X	A	D	A	A	D	X	D	X	C	D	X	X	A	X	D	C	X	B	D	X	X	A
27689	4	D	B	B	B	C	B	A	B	C	C	A	A	X	A	D	A	C	A	B	B	X	X	D	C	D	A	D	C	A	X
27756	1	A	B	B	B	C	B	A	C	A	D	X	A	X	X	X	A	D	A	X	A	X	X	D	B	A	B	D	B	A	C
27723	2	D	B	B	B	X	B	A	D	A	D	A	A	B	B	D	X	X	A	X	X	A	X	X	X	X	B	X	D	X	A
28149	3	D	B	B	B	A	D	A	B	A	D	A	A	C	C	X	B	D	X	C	X	X	X	X	X	X	X	X	X	X	X
27643	1	D	B	B	D	C	A	A	A	A	D	A	B	B	B	X	B	B	A	B	X	A	X	B	X	D	A	X	A	A	X
28589	3	D	B	B	B	C	D	A	D	A	D	A	C	D	B	X	C	X	A	X	X	B	X	D	X	D	B	X	C	X	X
28042	3	A	B	B	B	C	B	A	D	A	D	A	A	D	A	C	A	A	A	C	D	A	C	D	B	D	C	D	C	A	A
27682	2	D	B	B	B	A	B	A	X	C	D	A	A	D	C	X	C	C	A	X	X	A	X	B	D	X	A	X	C	D	X
28356	2	D	B	B	B	C	B	A	D	A	D	A	A	X	A	D	A	A	A	C	D	B	B	D	X	A	B	D	D	A	X
28058	3	A	B	B	B	C	B	A	D	A	C	A	C	D	B	D	A	A	A	C	D	B	B	D	B	D	B	D	C	A	A
28409	4	A	B	B	B	C	B	A	B	A	D	A	A	D	C	X	B	A	A	D	X	A	X	X	D	D	D	X	C	C	X
27901	4	D	B	B	B	C	B	A	B	A	D	X	A	D	C	X	B	B	A	X	C	A	X	D	B	D	X	X	C	X	A
28249	3	X	B	B	B	C	B	A	D	A	D	A	C	B	B	B	A	X	A	X	X	A	X	D	X	A	A	D	C	A	A
27823	1	A	B	B	A	C	B	A	D	A	D	B	D	B	X	X	A	A	A	X	X	C	X	D	X	D	D	D	X	A	X
28543	1	A	B	B	D	C	B	A	D	A	D	A	A	D	C	D	A	D	X	X	B	A	X	B	C	D	A	B	C	B	X
27805	4	D	B	B	B	C	B	C	D	C	D	A	A	B	C	X	A	D	A	C	X	A	X	X	D	D	B	B	D	A	X
27584	1	A	B	B	B	C	B	A	C	A	D	X	A	D	X	X	X	X	A	X	X	A	X	B	X	X	C	X	C	X	X
27752	2	D	X	B	B	C	X	A	D	C	D	X	A	D	A	C	A	X	A	X	X	C	X	X	D	X	X	D	C	B	X
28285	2	D	B	B	B	C	B	A	B	C	D	A	A	D	A	D	A	C	D	B	D	B	B	D	C	A	C	D	C	A	A
28006	3	D	B	B	A	C	B	A	D	A	D	B	C	D	A	D	B	A	A	C	D	B	X	D	D	D	B	D	C	A	A
27751	3	D	B	B	B	C	B	A	D	A	D	A	A	D	B	C	A	A	A	C	X	C	X	D	X	A	B	X	D	A	X
28626	1	D	B	B	A	C	B	A	D	A	D	A	A	D	X	D	A	D	A	C	X	A	X	D	D	D	A	D	A	A	C
28499	1	D	X	B	X	C	B	A	D	A	D	A	X	D	A	D	B	C	A	C	X	B	X	X	X	D	B	D	D	B	X
28213	2	D	B	B	B	C	B	A	D	A	D	A	A	D	A	C	B	A	A	C	D	B	C	D	B	D	A	D	A	A	A
28268	1	D	D	B	B	C	D	A	A	A	D	A	C	C	B	D	A	B	C	C	D	A	C	A	C	C	A	C	D	D	B
28220	3	A	B	B	B	C	B	A	D	A	D	A	A	D	A	D	A	C	A	C	D	A	B	B	C	D	B	D	D	A	A
27754	4	D	B	B	B	C	B	A	B	A	D	X	A	X	X	X	B	D	A	B	X	B	X	X	C	X	A	X	C	X	X
27528	3	D	B	B	B	C	B	A	D	A	D	B	A	X	D	D	A	D	A	C	X	A	X	C	X	D	B	D	A	B	A
27506	1	D	X	B	B	D	B	A	A	A	D	A	C	X	B	D	X	X	A	C	X	B	X	D	D	A	B	C	C	A	X
27552	1	D	B	B	B	C	B	A	D	A	D	X	A	X	X	X	A	C	A	C	X	X	X	D	D	A	B	D	A	X	X
27578	4	D	B	B	B	D	B	A	D	A	D	A	A	D	B	A	B	D	A	C	X	A	X	C	D	D	B	B	C	B	A
27979	4	D	B	C	B	C	B	A	X	A	D	A	A	D	C	D	B	X	A	C	D	A	X	X	C	X	B	D	C	B	X
27545	4	D	A	B	B	C	B	A	D	A	D	C	A	X	B	D	C	C	A	X	A	A	X	X	D	A	X	D	C	X	B
28047	1	D	B	B	X	C	B	A	D	A	D	A	A	D	X	D	A	D	A	C	X	X	X	X	X	D	C	D	C	A	X
27992	2	D	B	B	B	C	B	A	D	C	D	A	A	D	A	D	B	D	A	C	D	B	B	D	C	D	C	D	C	A	A
27629	4	B	X	C	B	A	B	A	B	D	D	X	C	D	X	X	A	A	D	A	X	A	X	X	C	X	X	B	C	X	X
28569	2	D	A	B	A	A	B	A	D	A	D	X	D	D	X	X	A	C	A	C	X	X	C	X	X	X	B	D	A	B	C
28297	1	A	B	B	B	D	A	A	D	A	D	B	A	D	C	D	D	A	A	C	X	B	X	D	D	D	B	D	C	A	A
28520	2	D	B	B	X	A	B	C	X	A	C	A	A	X	A	B	B	D	D	X	X	B	X	X	X	D	D	D	A	A	A
