Alle studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Naam","Voornaam","nummer","ijkID","ijkingstoetssessie","FeedbackGroep","TOTAAL","juist","fout","blanco","scoreA","juistA","foutA","blancoA","scoreB","juistB","foutB","blancoB","scoreC","juistC","foutC","blancoC","scoreD","juistD","foutD","blancoD","scoreE","juistE","foutE","blancoE","scoreF","juistF","foutF","blancoF","scoreG","juistG","foutG","blancoG","scoreH","juistH","foutH","blancoH"
,,30235,"17dwGRG500430235",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30236,"17dwGRG500530236",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30237,"17dwGRG500630237",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30238,"17dwGRG500730238",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30239,"17dwAEEX10430239",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30240,"17dwAEEX10530240",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30241,"17dwGRG500830241",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30242,"17dwGRG500930242",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30243,"17dwGRG501030243",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30244,"17dwGRG501130244",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30245,"17dwAEEX10630245",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30449,"17dwGRG900930449",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30450,"17dwAEEX18530450",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30246,"17dwGRG501230246",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30247,"17dwAEEX10730247",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30248,"17dwGRG501330248",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30249,"17dwAEEX10830249",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30250,"17dwGRG501430250",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30251,"17dwAEEX10930251",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30252,"17dwAEEX11030252",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30253,"17dwAEEX11130253",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30254,"17dwGRG501530254",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30255,"17dwGRG501630255",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30256,"17dwGRG501730256",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30257,"17dwAEEX11230257",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30258,"17dwGRG501830258",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30259,"17dwAEEX11330259",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30260,"17dwAEEX11430260",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30261,"17dwGRG501930261",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30262,"17dwGRG502030262",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30263,"17dwGRG502130263",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30264,"17dwAEEX11530264",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30265,"17dwGRG502230265",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30266,"17dwGRG502330266",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30267,"17dwAEEX11630267",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30268,"17dwAEEX11730268",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30269,"17dwGRG502430269",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30270,"17dwGRG502530270",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30271,"17dwGRG502630271",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30272,"17dwGRG502730272",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30273,"17dwGRG502830273",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30274,"17dwGRG502930274",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30275,"17dwAEEX11830275",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30276,"17dwGRG503030276",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30277,"17dwGRG503130277",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30278,"17dwGRG503230278",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30279,"17dwAEEX11930279",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30280,"17dwGRG600130280",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30281,"17dwAEEX12030281",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30282,"17dwGRG600230282",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30283,"17dwAEEX12130283",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30451,"17dwGRG901030451",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30284,"17dwGRG600330284",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30285,"17dwAEEX12230285",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30286,"17dwAEEX12330286",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30287,"17dwGRG600430287",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30288,"17dwGRG600530288",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30289,"17dwGRG600630289",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30290,"17dwGRG600730290",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30291,"17dwAEEX12430291",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30292,"17dwAEEX12530292",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30293,"17dwGRG600830293",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30294,"17dwGRG600930294",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30295,"17dwGRG601030295",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30296,"17dwGRG601130296",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30452,"17dwAEEX18630452",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30297,"17dwGRG601230297",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30298,"17dwGRG601330298",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30299,"17dwAEEX12630299",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30300,"17dwGRG601430300",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30301,"17dwGRG601530301",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30302,"17dwAEEX12730302",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30303,"17dwGRG601630303",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30304,"17dwGRG601730304",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30305,"17dwAEEX12830305",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30306,"17dwGRG601830306",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30307,"17dwAEEX12930307",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30308,"17dwAEEX13030308",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30309,"17dwGRG601930309",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30310,"17dwGRG602030310",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30311,"17dwGRG602130311",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30312,"17dwGRG602230312",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30313,"17dwGRG602330313",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30314,"17dwGRG602430314",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30315,"17dwAEEX13130315",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30316,"17dwAEEX13230316",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30317,"17dwAEEX13330317",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30318,"17dwGRG602530318",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30319,"17dwGRG602630319",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30320,"17dwAEEX13430320",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30321,"17dwAEEX13530321",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30322,"17dwAEEX13630322",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30323,"17dwAEEX13730323",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30324,"17dwGRG602730324",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30325,"17dwAEEX13830325",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30326,"17dwGRG602830326",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30327,"17dwAEEX13930327",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30328,"17dwGRG602930328",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30329,"17dwAEEX14030329",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30330,"17dwAEEX14130330",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30331,"17dwAEEX14230331",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30332,"17dwGRG603030332",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30333,"17dwAEEX14330333",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30334,"17dwAEEX14430334",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30335,"17dwGRG603130335",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30336,"17dwGRG603230336",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30337,"17dwGRG700130337",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30338,"17dwGRG700230338",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30339,"17dwGRG700330339",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30340,"17dwAEEX14530340",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30341,"17dwAEEX14630341",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30342,"17dwAEEX14730342",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30343,"17dwGRG700430343",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30344,"17dwGRG700530344",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30345,"17dwAEEX14830345",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30346,"17dwAEEX14930346",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30347,"17dwAEEX15030347",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30348,"17dwAEEX15130348",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30349,"17dwAEEX15230349",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30350,"17dwAEEX15330350",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30351,"17dwGRG700630351",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30352,"17dwGRG700730352",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30353,"17dwAEEX15430353",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30354,"17dwGRG700830354",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30355,"17dwGRG700930355",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30356,"17dwAEEX15530356",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30357,"17dwAEEX15630357",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30358,"17dwGRG701030358",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30453,"17dwAEEX18730453",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30359,"17dwAEEX15730359",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30360,"17dwAEEX15830360",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30361,"17dwAEEX15930361",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30362,"17dwGRG701130362",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30363,"17dwAEEX16030363",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30454,"17dwGRG901130454",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30364,"17dwGRG701230364",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30365,"17dwGRG701330365",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30366,"17dwAEEX16130366",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30367,"17dwGRG701430367",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30368,"17dwGRG701530368",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30369,"17dwGRG701630369",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30370,"17dwGRG701730370",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30371,"17dwAEEX16230371",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30455,"17dwAEEX18830455",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30372,"17dwGRG701830372",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30373,"17dwGRG701930373",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30374,"17dwAEEX16330374",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30375,"17dwGRG702030375",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30376,"17dwGRG702130376",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30377,"17dwAEEX16430377",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30378,"17dwGRG702230378",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30379,"17dwGRG702330379",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30456,"17dwGRG901230456",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30380,"17dwGRG702430380",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30457,"17dwGRG901330457",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30381,"17dwGRG702530381",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30382,"17dwAEEX16530382",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30383,"17dwAEEX16630383",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30458,"17dwAEEX18930458",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30384,"17dwGRG702630384",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30385,"17dwAEEX16730385",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30386,"17dwGRG702730386",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30387,"17dwGRG702830387",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30388,"17dwGRG702930388",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30389,"17dwAEEX16830389",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30390,"17dwGRG703030390",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30391,"17dwGRG703130391",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30392,"17dwGRG703230392",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30393,"17dwGRG800130393",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30394,"17dwGRG800230394",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30395,"17dwAEEX16930395",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30396,"17dwGRG800330396",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30397,"17dwGRG800430397",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30459,"17dwGRG901430459",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30398,"17dwGRG800530398",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30399,"17dwGRG800630399",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30400,"17dwGRG800730400",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30401,"17dwGRG800830401",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30402,"17dwGRG800930402",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30403,"17dwGRG801030403",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30404,"17dwAEEX17030404",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30405,"17dwAEEX17130405",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30406,"17dwAEEX17230406",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30460,"17dwGRG901530460",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30407,"17dwGRG801130407",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30408,"17dwAEEX17330408",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30409,"17dwAEEX17430409",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30410,"17dwGRG801230410",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30411,"17dwAEEX17530411",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30412,"17dwGRG801330412",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30413,"17dwGRG801430413",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30414,"17dwGRG801530414",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30415,"17dwGRG801630415",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30416,"17dwGRG801730416",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30417,"17dwAEEX17630417",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30461,"17dwGRG901630461",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30462,"17dwAEEX19030462",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30418,"17dwGRG801830418",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30419,"17dwGRG801930419",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30463,"17dwAEEX19130463",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30420,"17dwGRG802030420",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30421,"17dwAEEX17730421",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30422,"17dwGRG802130422",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30423,"17dwGRG802230423",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30464,"17dwGRG901730464",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30424,"17dwGRG802330424",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30465,"17dwGRG901830465",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30425,"17dwGRG802430425",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30426,"17dwGRG802530426",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30427,"17dwAEEX17830427",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30466,"17dwGRG901930466",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30467,"17dwGRG902030467",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30428,"17dwGRG802630428",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30429,"17dwGRG802730429",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30430,"17dwGRG802830430",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30431,"17dwGRG802930431",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30432,"17dwAEEX17930432",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30433,"17dwAEEX18030433",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30434,"17dwGRG803030434",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30468,"17dwGRG902130468",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30469,"17dwAEEX19230469",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30435,"17dwGRG803130435",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30436,"17dwGRG803230436",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30437,"17dwGRG900130437",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30438,"17dwGRG900230438",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30439,"17dwGRG900330439",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30440,"17dwAEEX18130440",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30441,"17dwGRG900430441",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30442,"17dwGRG900530442",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30443,"17dwAEEX18230443",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30444,"17dwAEEX18330444",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
