ijkID	feedbackCode
27472	13hi40979
26795	13hi27404
26982	13hi90710
24523	13hi21054
24366	13hi87204
27031	13hi56604
26813	13hi26709
26014	13hi37990
26436	13hi30043
24611	13hi69176
27303	13hi82301
26617	13hi18597
27289	13hi13870
26207	13hi64510
25843	13hi76743
26257	13hi89963
27124	13hi79071
26844	13hi78812
26845	13hi98018
24511	13hi40072
25128	13hi88252
25783	13hi43418
27127	13hi45404
26620	13hi64397
26575	13hi21541
24382	13hi87007
26320	13hi61669
25526	13hi49091
26634	13hi72363
27476	13hi32322
27396	13hi23378
24924	13hi25464
26965	13hi87954
25611	13hi32271
24546	13hi50071
27004	13hi94163
25925	13hi20631
25553	13hi68808
26186	13hi96773
27003	13hi46768
26147	13hi69443
26449	13hi27821
25691	13hi44985
27086	13hi65734
25804	13hi65247
27463	13hi36651
26714	13hi45269
24603	13hi47057
26149	13hi30430
26596	13hi50759
24854	13hi22793
26942	13hi70317
26944	13hi53345
25449	13hi76972
25504	13hi20943
26410	13hi66929
25745	13hi25816
26430	13hi88042
26667	13hi32316
24054	13hi86012
26429	13hi99342
27064	13hi24972
27208	13hi89362
27497	13hi59952
25357	13hi72081
26594	13hi94878
26595	13hi71632
26244	13hi67953
25636	13hi28402
23886	13hi22578
26621	13hi39547
27418	13hi99613
26455	13hi22529
24632	13hi80337
26999	13hi49207
25331	13hi30673
26550	13hi25223
27330	13hi43816
25143	13hi17421
25609	13hi20977
27228	13hi54984
26132	13hi55177
26833	13hi11688
25256	13hi67344
26857	13hi75280
26331	13hi73687
25668	13hi21012
27037	13hi52138
27408	13hi58836
26580	13hi28178
27340	13hi72471
26543	13hi56703
25914	13hi80915
25602	13hi44404
26042	13hi59970
27021	13hi80673
25687	13hi42609
26702	13hi25656
26413	13hi87655
27297	13hi41358
25649	13hi76500
26099	13hi76362
26832	13hi94354
26578	13hi49151
25118	13hi73916
26166	13hi74134
26969	13hi84947
26665	13hi63109
24943	13hi53613
24713	13hi29299
27366	13hi78515
26684	13hi45383
26362	13hi72646
27108	13hi82766
25501	13hi85162
26893	13hi27790
25776	13hi96865
24692	13hi33376
27499	13hi68733
24938	13hi45079
26361	13hi95604
25179	13hi29899
25140	13hi13264
26452	13hi18813
26356	13hi59200
26383	13hi62428
24720	13hi61490
27163	13hi72167
27107	13hi94924
26151	13hi11050
26589	13hi22586
25628	13hi25423
26457	13hi36411
25835	13hi36247
26090	13hi47920
26716	13hi15629
25923	13hi38984
27424	13hi58107
26460	13hi71426
25633	13hi49050
24205	13hi98950
27427	13hi88235
26677	13hi47479
26731	13hi32901
23919	13hi92567
26574	13hi19354
26259	13hi65698
27441	13hi22391
25043	13hi94459
27180	13hi47350
25448	13hi14035
26799	13hi83633
24755	13hi39100
26579	13hi53137
