Rnummer,plan,concepten,wiskundig,rekentechnisch,interpretatie
5bbe869a11883,1.0,1.0,0.857142857142857,1.0,0.8571428571428571
719d25c2e06df,1.0,0.0,0.857142857142857,0.0,0.2857142857142857
bc7ea5471f5a5,0.0,0.7777777777777779,0.7142857142857142,1.0,0.0
80aabde63626b,1.0,0.8888888888888891,0.9999999999999998,1.0,0.5714285714285714
4521e1a3c267b,0.0,0.7777777777777779,0.5714285714285714,0.0,0.2857142857142857
24bdd0cc55058,1.0,0.6666666666666667,0.9999999999999998,1.0,0.5714285714285714
789a09b414999,1.0,0.7777777777777779,0.9999999999999998,1.0,0.2857142857142857
17fdba7b64eaa,0.0,1.0,0.7142857142857142,1.0,0.5714285714285714
d2b36605bd867,1.0,1.0,0.9999999999999998,1.0,0.8571428571428571
2069af2f8ca1e,0.0,0.3333333333333333,0.2857142857142857,0.0,0.2857142857142857
57a09066ecaee,1.0,1.0,0.9999999999999998,1.0,0.7142857142857143
2f12e5941c968,1.0,1.0,0.9999999999999998,1.0,0.0
3418484da92ea,1.0,0.8888888888888891,0.857142857142857,0.0,0.8571428571428571
12a835a118f45,0.0,0.6666666666666667,0.42857142857142855,1.0,0.0
9068e19a9fd9f,1.0,0.8888888888888891,0.9999999999999998,1.0,0.8571428571428571
84f3812e41b5b,0.0,0.6666666666666667,0.5714285714285714,0.0,0.5714285714285714
cd52bd5b3b7cf,0.0,1.0,0.7142857142857142,1.0,0.2857142857142857
00467583e31d4,1.0,0.6666666666666667,0.857142857142857,0.0,0.14285714285714285
b4b55c330ebd2,0.0,0.6666666666666667,0.857142857142857,1.0,0.5714285714285714
d2d76623c211c,1.0,1.0,0.9999999999999998,0.0,0.8571428571428571
8cd7681e7012b,0.0,1.0,0.9999999999999998,1.0,0.2857142857142857
6137b561ea7fc,0.0,0.8888888888888891,0.857142857142857,1.0,0.5714285714285714
0f7b51b8ed78d,1.0,1.0,0.9999999999999998,1.0,0.8571428571428571
840c8b037e746,1.0,1.0,0.9999999999999998,1.0,0.8571428571428571
2840a97819eb1,1.0,1.0,0.9999999999999998,1.0,0.0
b64b380c9a76e,0.0,0.5555555555555556,0.7142857142857142,1.0,0.5714285714285714
909bc19837b39,1.0,1.0,0.9999999999999998,1.0,0.2857142857142857
0d3ab6b9c73c2,0.5,0.8888888888888891,0.7142857142857142,1.0,0.8571428571428571
226a504c4fceb,0.0,1.0,0.9999999999999998,0.0,0.0
dcd0a55786ff2,1.0,1.0,0.857142857142857,1.0,0.0
524bfaae8cd90,0.0,1.0,0.9999999999999998,0.0,0.8571428571428571
476cc345c1a7b,1.0,0.6666666666666667,0.857142857142857,0.0,0.8571428571428571
4d9687128a9ab,1.0,0.8888888888888891,0.5714285714285714,1.0,0.14285714285714285
610c01b3ee520,1.0,0.8888888888888891,0.9999999999999998,1.0,0.5714285714285714
023b6afc8b7dc,0.0,1.0,0.857142857142857,1.0,0.5714285714285714
922231510212f,0.0,0.1111111111111111,0.2857142857142857,0.0,0.0
bbccbf2a94d64,0.0,1.0,0.42857142857142855,1.0,0.8571428571428571
c9a9f34426282,0.0,0.6666666666666667,0.5714285714285714,0.0,0.8571428571428571
d74287b273769,1.0,1.0,0.7142857142857142,1.0,0.2857142857142857
2997a9612791e,1.0,1.0,0.9999999999999998,1.0,0.2857142857142857
233ee4c47335c,0.0,0.7777777777777779,0.7142857142857142,0.0,0.5714285714285714
b0a03abbe44d3,1.0,1.0,0.9999999999999998,1.0,0.5714285714285714
5138ce358be16,0.0,1.0,0.9999999999999998,1.0,0.2857142857142857
934ff43246c61,0.0,1.0,0.9999999999999998,0.0,0.0
d94b1ddf15c43,0.0,1.0,0.857142857142857,1.0,0.2857142857142857
2e0e14f45c907,0.0,1.0,0.857142857142857,1.0,0.5714285714285714
bbd0d1afa9542,0.0,1.0,0.9999999999999998,1.0,0.8571428571428571
d74cce29950fc,1.0,0.7777777777777779,0.5714285714285714,0.0,0.8571428571428571
7152bc777ec46,0.0,0.6666666666666667,0.2857142857142857,0.0,0.0
f13c94c3079cd,0.0,1.0,0.857142857142857,1.0,0.8571428571428571
4ead5ce9fc23e,1.0,1.0,0.9999999999999998,1.0,0.5714285714285714
c734a578e819b,0.0,0.7777777777777779,0.9999999999999998,1.0,0.5714285714285714
1b38760229a57,1.0,1.0,0.9999999999999998,0.0,0.5714285714285714
39234072aafeb,0.0,1.0,0.857142857142857,1.0,0.2857142857142857
4e344db4039f9,0.0,0.2222222222222222,0.2857142857142857,0.0,0.0
0701ad0b7b993,0.0,0.6666666666666667,0.5714285714285714,0.0,0.2857142857142857
9607744cb172d,1.0,0.7777777777777779,0.9999999999999998,1.0,0.2857142857142857
5cb29d2eedf93,0.0,0.5555555555555556,0.9999999999999998,0.0,0.5714285714285714
f88a2a9880afd,0.0,0.5555555555555556,0.857142857142857,1.0,0.2857142857142857
3c8501f0e5ba8,0.0,0.8888888888888891,0.9999999999999998,1.0,0.8571428571428571
d39ffc436cc35,0.0,1.0,0.857142857142857,1.0,0.0
251caf3893b53,0.5,0.7777777777777779,0.7142857142857142,0.0,0.2857142857142857
244f2bb1b356a,0.0,1.0,0.9999999999999998,1.0,0.8571428571428571
fa22193ffd326,0.0,0.4444444444444444,0.9999999999999998,1.0,0.0
5b04c6adbf815,1.0,1.0,0.9999999999999998,1.0,0.5714285714285714
be3eac27e9773,1.0,0.6666666666666667,0.7142857142857142,1.0,0.0
3361a671f4f9b,0.0,1.0,0.5714285714285714,1.0,0.8571428571428571
27f349f030a36,0.0,0.6666666666666667,0.9999999999999998,1.0,0.5714285714285714
68a1f0a1678f6,1.0,1.0,0.857142857142857,1.0,0.8571428571428571
d7c644665e391,0.0,0.8888888888888891,0.9999999999999998,1.0,0.5714285714285714
9cb75eb064ba5,0.0,0.8888888888888888,0.9999999999999998,1.0,0.5714285714285714
0478f8379ad6c,0.0,0.4444444444444444,0.5714285714285714,0.0,0.8571428571428571
4a371788fbfe9,1.0,1.0,0.857142857142857,0.0,0.2857142857142857
c30063cd7b8f2,1.0,0.8888888888888891,0.9999999999999998,0.0,0.2857142857142857
bb16c434d6b2b,1.0,1.0,0.9999999999999998,0.0,0.7142857142857143
bf95a6b1306c9,1.0,1.0,0.7142857142857142,0.0,0.5714285714285714
6fec14acd4999,0.0,1.0,0.9999999999999998,1.0,0.0
