Rnummer,plan,concepten,wiskundig,rekentechnisch,interpretatie
e5ad03e832d6c,0.0,0.4848484848484848,0.6666666666666666,0.3333333333333333,0.6666666666666666
bc7ea5471f5a5,0.0,0.20075757575757575,1.0,0.6666666666666666,0.4444444444444444
244f2bb1b356a,1.0,0.6931818181818181,0.6666666666666666,1.0,0.8888888888888888
91e0343c18021,0.0,0.6856060606060606,0.0,1.0,0.2222222222222222
4d9687128a9ab,1.0,0.6098484848484849,1.0,1.0,0.2222222222222222
0f7b51b8ed78d,1.0,0.9772727272727273,1.0,1.0,0.0
5138ce358be16,1.0,0.6856060606060606,1.0,1.0,0.4444444444444444
909bc19837b39,1.0,0.6931818181818181,1.0,1.0,0.4444444444444444
789a09b414999,1.0,0.7689393939393939,1.0,1.0,0.4444444444444444
922231510212f,1.0,0.6098484848484849,1.0,1.0,0.2222222222222222
d7c644665e391,0.0,0.6098484848484849,1.0,1.0,0.0
9068e19a9fd9f,1.0,0.7765151515151515,1.0,1.0,0.8888888888888888
610c01b3ee520,1.0,0.6931818181818181,1.0,0.6666666666666666,0.6666666666666666
b64b380c9a76e,0.0,0.6856060606060606,1.0,0.6666666666666666,0.6666666666666666
80aabde63626b,1.0,0.7765151515151515,1.0,1.0,0.2222222222222222
b4b55c330ebd2,1.0,0.8181818181818181,1.0,1.0,0.0
17fdba7b64eaa,0.0,0.6931818181818181,1.0,1.0,0.6666666666666666
3be9d048c314f,1.0,0.4848484848484848,1.0,1.0,0.6666666666666666
c9a9f34426282,1.0,0.659090909090909,1.0,1.0,0.6666666666666666
66e6052f0772a,0.0,0.8939393939393939,1.0,1.0,0.6666666666666666
b0a03abbe44d3,1.0,0.7689393939393939,1.0,1.0,0.6666666666666666
023b6afc8b7dc,0.0,0.8181818181818181,1.0,0.6666666666666666,0.0
2069af2f8ca1e,0.0,0.4848484848484848,1.0,0.6666666666666666,0.4444444444444444
2d260e9e88df8,1.0,0.8181818181818181,1.0,1.0,0.8888888888888888
d2b36605bd867,1.0,0.8181818181818181,1.0,1.0,0.6666666666666666
cd2275018a21f,0.0,0.5340909090909091,1.0,0.3333333333333333,0.2222222222222222
4a371788fbfe9,1.0,0.8522727272727273,1.0,1.0,0.8888888888888888
2997a9612791e,1.0,0.9772727272727273,1.0,1.0,0.4444444444444444
2f12e5941c968,1.0,0.9772727272727273,1.0,1.0,0.0
2e0e14f45c907,0.0,0.8106060606060606,1.0,1.0,0.8888888888888888
86211065c2be3,1.0,0.6439393939393939,1.0,0.3333333333333333,0.6666666666666666
57a09066ecaee,1.0,0.8939393939393939,1.0,1.0,0.4444444444444444
f13c94c3079cd,0.0,0.9772727272727273,1.0,0.6666666666666666,0.6666666666666666
84f3812e41b5b,1.0,0.5681818181818181,1.0,1.0,0.4444444444444444
cd52bd5b3b7cf,1.0,0.8181818181818181,1.0,1.0,0.4444444444444444
69ebc57fca32e,0.0,0.6931818181818181,0.6666666666666666,0.3333333333333333,0.0
00467583e31d4,1.0,0.6098484848484849,0.6666666666666666,0.6666666666666666,0.1111111111111111
0d3ab6b9c73c2,1.0,0.7689393939393939,1.0,0.3333333333333333,0.8888888888888888
fa65c371b3e31,0.0,0.6098484848484849,1.0,1.0,0.6666666666666666
48b484232fb7b,0.0,0.6931818181818181,1.0,1.0,0.2222222222222222
0701ad0b7b993,0.0,0.8522727272727273,1.0,0.6666666666666666,0.2222222222222222
8cd7681e7012b,1.0,0.8181818181818181,0.6666666666666666,1.0,0.4444444444444444
9607744cb172d,0.0,0.7689393939393939,1.0,1.0,0.4444444444444444
8e18d6ca0d4a6,1.0,0.9772727272727273,1.0,1.0,0.6666666666666666
bb16c434d6b2b,1.0,0.8939393939393939,0.6666666666666666,1.0,0.6666666666666666
66aff92cb7a9c,1.0,0.6098484848484849,1.0,1.0,0.4444444444444444
d94b1ddf15c43,0.0,0.4848484848484848,1.0,1.0,0.0
b5be792251de1,1.0,0.6931818181818181,1.0,1.0,0.6666666666666666
24bdd0cc55058,1.0,0.4848484848484848,1.0,0.3333333333333333,0.2222222222222222
806da24f19819,1.0,0.6931818181818181,1.0,1.0,0.2222222222222222
226a504c4fceb,0.0,0.7689393939393939,1.0,0.6666666666666666,0.2222222222222222
ce0829263e71f,1.0,0.9772727272727273,1.0,1.0,0.8888888888888888
524bfaae8cd90,0.0,0.9772727272727273,1.0,0.3333333333333333,0.6666666666666666
d8eebe23da715,0.0,0.7689393939393939,0.6666666666666666,1.0,0.4444444444444444
d74cce29950fc,0.5,0.7689393939393939,1.0,1.0,0.4444444444444444
f88a2a9880afd,1.0,0.5265151515151515,1.0,1.0,0.2222222222222222
3418484da92ea,0.0,0.6931818181818181,0.6666666666666666,0.6666666666666666,0.6666666666666666
7d725d5f51dbf,0.0,0.8181818181818181,0.6666666666666666,1.0,0.0
6137b561ea7fc,0.0,0.6098484848484849,1.0,1.0,0.6666666666666666
934ff43246c61,0.0,0.8181818181818181,0.6666666666666666,0.3333333333333333,0.0
bf95a6b1306c9,1.0,0.8939393939393939,0.6666666666666666,1.0,0.2222222222222222
cf0adfea2346a,1.0,0.659090909090909,1.0,0.6666666666666666,0.4444444444444444
5cb29d2eedf93,0.0,0.5606060606060606,1.0,0.6666666666666666,0.4444444444444444
4e344db4039f9,1.0,0.43560606060606055,0.6666666666666666,0.3333333333333333,0.1111111111111111
bbccbf2a94d64,0.0,0.4583333333333333,0.0,0.0,0.0
0478f8379ad6c,0.0,0.6931818181818181,0.6666666666666666,0.6666666666666666,0.4444444444444444
dcd0a55786ff2,1.0,0.9772727272727273,1.0,1.0,0.2222222222222222
52c3165323f9b,0.0,0.7348484848484848,1.0,1.0,0.8888888888888888
4ead5ce9fc23e,1.0,0.7689393939393939,1.0,1.0,0.6666666666666666
39234072aafeb,0.0,0.7348484848484848,1.0,1.0,0.4444444444444444
3c8501f0e5ba8,1.0,0.6931818181818181,1.0,1.0,0.6666666666666666
476cc345c1a7b,0.0,0.8939393939393939,1.0,1.0,0.6666666666666666
68a1f0a1678f6,1.0,0.9772727272727273,1.0,1.0,0.8888888888888888
251caf3893b53,0.0,0.4848484848484848,0.6666666666666666,1.0,0.2222222222222222
d39ffc436cc35,1.0,0.8181818181818181,1.0,0.6666666666666666,0.4444444444444444
1b38760229a57,0.0,0.7689393939393939,1.0,1.0,0.6666666666666666
5f73afd22a4a9,1.0,0.6856060606060606,1.0,1.0,0.6666666666666666
b1a476077bc24,1.0,0.7765151515151515,0.6666666666666666,1.0,0.4444444444444444
3361a671f4f9b,0.0,0.7765151515151515,1.0,0.3333333333333333,0.6666666666666666
47e60e205b618,0.0,0.5681818181818181,1.0,0.6666666666666666,0.0
492a89ba691f1,1.0,0.9015151515151515,1.0,1.0,0.2222222222222222
d74287b273769,1.0,0.8181818181818181,1.0,0.3333333333333333,0.2222222222222222
e2ec4029f091d,0.0,0.6098484848484849,1.0,1.0,0.2222222222222222
e78cf328dea8a,0.0,0.6439393939393939,1.0,1.0,0.8888888888888888
fa6be8f2615bc,1.0,0.45075757575757575,1.0,1.0,0.4444444444444444
Average,0.5588235294117647,0.7226381461675576,0.917647058823529,0.8431372549019607,0.44967320261437865
