ijkID	feedbackCode
30001	17dw49330
30002	17dw94470
30003	17dw39841
30004	17dw21611
30005	17dw36957
30006	17dw94307
30007	17dw65335
30008	17dw63090
30009	17dw22773
30010	17dw83101
30011	17dw61874
30012	17dw60503
30013	17dw45818
30014	17dw17484
30015	17dw35975
30016	17dw22051
30017	17dw30740
30018	17dw11476
30019	17dw47352
30020	17dw40050
30021	17dw98592
30022	17dw35154
30023	17dw80406
30024	17dw60745
30025	17dw27465
30026	17dw84661
30027	17dw79974
30028	17dw24206
30029	17dw42917
30030	17dw46248
30031	17dw88004
30032	17dw46353
30033	17dw26924
30034	17dw92561
30035	17dw47097
30036	17dw45196
30037	17dw14783
30038	17dw34405
30039	17dw39501
30040	17dw65735
30041	17dw88922
30042	17dw15810
30043	17dw25584
30044	17dw52407
30045	17dw13417
30046	17dw79173
30047	17dw36944
30048	17dw62316
30049	17dw37612
30050	17dw58962
30051	17dw93905
30052	17dw70600
30053	17dw84307
30054	17dw94225
30055	17dw74404
30056	17dw24814
30057	17dw99686
30058	17dw39604
30059	17dw88573
30060	17dw45487
30061	17dw51365
30062	17dw29633
30063	17dw88625
30064	17dw55138
30065	17dw80353
30066	17dw39212
30067	17dw23863
30068	17dw51832
30069	17dw61719
30445	17dw14348
30070	17dw40211
30071	17dw80257
30072	17dw82103
30073	17dw93107
30074	17dw30480
30075	17dw84278
30076	17dw78847
30077	17dw78287
30078	17dw55691
30079	17dw18792
30080	17dw74398
30081	17dw11170
30082	17dw65665
30083	17dw68688
30084	17dw30378
30085	17dw57767
30086	17dw21166
30087	17dw68717
30088	17dw80842
30089	17dw32464
30090	17dw79005
30091	17dw32317
30092	17dw41158
30093	17dw75423
30094	17dw98092
30095	17dw79633
30096	17dw38692
30097	17dw84118
30098	17dw21349
30099	17dw64411
30100	17dw63410
30101	17dw16904
30102	17dw60079
30103	17dw93704
30104	17dw40376
30105	17dw97130
30106	17dw19197
30107	17dw87716
30108	17dw51259
30109	17dw56862
30110	17dw64025
30111	17dw50502
30112	17dw49523
30113	17dw13607
30114	17dw27825
30115	17dw59498
30116	17dw86483
30117	17dw47104
30118	17dw24214
30119	17dw73635
30120	17dw12174
30121	17dw23407
30122	17dw85549
30123	17dw47627
30124	17dw74421
30125	17dw21259
30126	17dw12424
30127	17dw35493
30128	17dw87656
30129	17dw79332
30130	17dw34565
30131	17dw50583
