ijkID	feedbackCode
31907	18ir77926
31908	18ir26413
31909	18ir76697
31911	18ir19114
31912	18ir32722
31916	18ir27039
31917	18ir15573
31919	18ir29019
31921	18ir40589
31922	18ir54588
31923	18ir35579
31924	18ir47731
31925	18ir82771
31926	18ir86319
31928	18ir41960
31930	18ir70338
31931	18ir63292
31932	18ir95436
31933	18ir99170
31934	18ir87564
31935	18ir92860
31936	18ir91842
31938	18ir55632
31939	18ir20983
31940	18ir81147
31941	18ir24577
31942	18ir91682
31944	18ir94096
31945	18ir44241
31946	18ir17093
31947	18ir96430
31948	18ir48708
31949	18ir13748
31951	18ir22764
31952	18ir90509
31953	18ir30204
31954	18ir27566
31955	18ir26252
31956	18ir42817
31959	18ir48582
31960	18ir88376
31962	18ir84216
31963	18ir80529
31964	18ir57068
31965	18ir17820
31966	18ir42001
31967	18ir90137
31968	18ir98755
31969	18ir79471
31971	18ir56779
31972	18ir63268
31974	18ir23594
31975	18ir40653
31976	18ir56983
31977	18ir98012
31978	18ir69685
31979	18ir86766
31980	18ir70936
31981	18ir26098
31982	18ir71733
31983	18ir94516
31984	18ir10883
31985	18ir49542
31986	18ir71213
31987	18ir47741
31988	18ir32140
31989	18ir28743
31991	18ir86228
31992	18ir16622
31993	18ir18533
31996	18ir69392
31997	18ir80930
31999	18ir81375
32125	18ir16743
32000	18ir24652
32001	18ir57761
32002	18ir44367
32126	18ir19767
32004	18ir88252
32127	18ir63817
32005	18ir57025
32008	18ir36292
32009	18ir19494
32010	18ir55424
32128	18ir71268
32011	18ir24742
32012	18ir35527
32013	18ir47645
32015	18ir13866
32129	18ir80616
32016	18ir97816
32017	18ir79134
32018	18ir37419
32019	18ir89509
32020	18ir20438
32021	18ir72575
32022	18ir17259
32130	18ir32491
32023	18ir49734
32024	18ir24055
32025	18ir85647
32026	18ir73399
32027	18ir10890
32028	18ir61184
32030	18ir93289
32031	18ir16602
32032	18ir18336
32033	18ir45768
32034	18ir73896
32035	18ir79804
32036	18ir11966
32039	18ir75487
32040	18ir67269
32041	18ir43120
32042	18ir14532
32043	18ir99076
32044	18ir81175
32045	18ir10488
32046	18ir61348
32047	18ir86620
32048	18ir20634
32131	18ir70804
32049	18ir92443
32051	18ir65566
32132	18ir41856
32055	18ir46208
32056	18ir32098
32058	18ir14555
32059	18ir92785
32061	18ir70061
32062	18ir42765
32063	18ir40484
32064	18ir69767
32065	18ir68190
32066	18ir73259
32067	18ir88659
32135	18ir69283
32069	18ir65585
32136	18ir53520
32070	18ir81287
32071	18ir98000
32072	18ir70741
32137	18ir63960
32075	18ir59122
32076	18ir23548
32077	18ir24545
32138	18ir71748
32080	18ir52661
32081	18ir21301
32082	18ir59284
32083	18ir84601
32139	18ir43694
32084	18ir47612
32085	18ir84835
32087	18ir43908
32088	18ir31325
32089	18ir12473
32092	18ir89243
32093	18ir66396
32094	18ir24995
32098	18ir47491
32099	18ir89182
32100	18ir54693
32141	18ir79403
32101	18ir71602
32143	18ir56868
32103	18ir91318
32104	18ir97537
32105	18ir92908
32106	18ir70286
32107	18ir63906
32108	18ir13412
32145	18ir24967
32109	18ir68077
32110	18ir69267
32111	18ir43391
32112	18ir90542
32146	18ir65641
32147	18ir14161
32115	18ir83768
32148	18ir20880
32149	18ir50077
32150	18ir74320
32151	18ir79346
32118	18ir21233
32119	18ir74107
32152	18ir98349
32120	18ir68415
32153	18ir92865
32122	18ir17799
32154	18ir70270
32123	18ir15692
32124	18ir62821
32155	18ir37262
