Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,32863,ew1593676602L2hXZIRq3BMuA7wGHfS9dJtvNRMqiJ,19,A,13,21,6,3,19,21,6,3,6,6,0,0,13,15,6,3,5,6,3,0,10,11,3,2,3,3,0,1,1,1,0,0,,,,
,,32442,ew1591443860R5O9tCTxGOFQQnweMtCJq5UQnnWte7,19,A,11,20,10,0,17,20,10,0,6,6,0,0,11,14,10,0,5,6,3,0,8,10,6,0,3,3,1,0,1,1,0,0,,,,
,,33487,ew1597246877IRM54m1LAP9096IayifcAwFwAUZrvu,19,A,15,24,6,0,22,24,6,0,6,6,0,0,16,18,6,0,8,8,1,0,13,14,2,0,1,2,2,0,0,0,1,0,,,,
,,33004,ew1594460598fkJbQvPArDflh6dhfgl9WbXtFThcTt,19,A,7,15,13,2,11,15,13,2,3,4,2,0,7,11,11,2,2,4,5,0,6,8,6,2,3,3,1,0,0,0,1,0,,,,
,,33470,ew1597215431tXwVCVR20o9TBRakPJrRQ4Je99I9bz,19,A,7,15,14,1,10,15,14,1,3,4,2,0,7,11,12,1,2,4,5,0,7,9,6,1,1,2,2,0,0,0,1,0,,,,
,,32734,ew1593080940w7GFpfoMrfilBXDkwMlZsNDdIJ0CL8,19,A,8,15,7,8,13,15,7,8,3,4,2,0,9,11,5,8,4,5,3,1,6,7,3,6,2,2,1,1,1,1,0,0,,,,
,,33146,ew1595613421wh44nMHlaRbQf0LJGzmej2bcW5cx30,19,A,13,22,8,0,19,22,8,0,5,5,1,0,15,17,7,0,6,7,2,0,9,11,5,0,4,4,0,0,0,0,1,0,,,,
,,32795,ew1593406417BBQCKfoEAKe3CQ9vQbcA8s2O0ToGBe,19,A,1,6,15,9,1,6,15,9,2,3,3,0,0,3,12,9,0,0,6,3,5,6,4,6,0,0,4,0,0,0,1,0,,,,
,,32735,ew1593081826aVtthgeTwXNX9L4JeT2YTwgEf4D9bI,19,A,7,15,15,0,10,15,15,0,6,6,0,0,4,9,15,0,4,5,4,0,5,8,8,0,0,1,3,0,1,1,0,0,,,,
,,32730,ew1593026996jN0zYRJ9Nhl38e6Os8rA1EA9Iabiso,19,A,0,4,15,11,0,4,15,11,0,1,5,0,0,3,10,11,0,1,4,4,0,2,7,7,0,1,3,0,0,0,1,0,,,,
,,33047,ew1594830380NHwu1jqZ9rcVxnpI015pEKOzOCQ8HM,19,A,16,25,1,4,25,25,1,4,6,6,0,0,19,19,1,4,7,7,1,1,13,13,0,3,4,4,0,0,1,1,0,0,,,,
,,33430,ew1597067937bW29s62M63zJkkF4TmnkP4ISqk5AJS,19,A,12,21,8,1,18,21,8,1,5,5,1,0,14,16,7,1,8,8,1,0,8,10,6,0,3,3,0,1,0,0,1,0,,,,
,,33413,ew1597052673KKAiZqVfBjsqK839z4dWNwAOOjqExy,19,A,12,20,6,4,18,20,6,4,6,6,0,0,12,14,6,4,8,8,1,0,8,9,4,3,3,3,0,1,0,0,1,0,,,,
,,32731,ew1593072846qGnBoYItXd0Dm7Ubzd4yVmX91ks281,19,A,11,20,10,0,17,20,10,0,6,6,0,0,11,14,10,0,5,6,3,0,7,9,7,0,4,4,0,0,1,1,0,0,,,,
,,32585,ew15919852409FOMqUIPOjAFBU709QAVZdXGNLT9ae,19,A,13,22,8,0,19,22,8,0,5,5,1,0,15,17,7,0,6,7,2,0,12,13,3,0,1,2,2,0,0,0,1,0,,,,
,,33061,ew1594928703CsGYH0B12rgzRIcDPRbeIG86D8J5nC,19,A,10,19,11,0,15,19,11,0,5,5,1,0,11,14,10,0,4,5,4,0,8,10,6,0,4,4,0,0,0,0,1,0,,,,
,,33456,ew1597149237j9w74THOjMDuIc337oWnUJAieFaGHZ,19,A,9,18,12,0,14,18,12,0,5,5,1,0,9,13,11,0,5,6,3,0,7,9,7,0,3,3,1,0,0,0,1,0,,,,
,,32702,ew1592859124K970XnNuJcehpf0aoI92qkqJbiSC4Q,19,A,16,25,5,0,23,25,5,0,6,6,0,0,17,19,5,0,5,6,3,0,15,15,1,0,3,3,1,0,1,1,0,0,,,,
,,33877,ew1597339844VhlxOqRL1iHuQGR8UTaDwcPyd3TCjg,19,A,16,26,4,0,25,26,4,0,5,5,1,0,20,21,3,0,6,7,2,0,13,14,2,0,4,4,0,0,1,1,0,0,,,,
,,33350,ew1596650001v2yZkOktNraSIdHfWh9wExgM50TqGr,19,A,6,14,16,0,9,14,16,0,3,4,2,0,5,10,14,0,4,5,4,0,4,7,9,0,1,2,2,0,0,0,1,0,,,,
,,33859,ew1597233088948dwRo5x9scge58bLmfS5te0tKUXf,19,A,15,24,6,0,22,24,6,0,6,6,0,0,16,18,6,0,5,6,3,0,13,14,2,0,3,3,1,0,1,1,0,0,,,,
,,32513,ew1591642706YdgqG9cM4hm3GJfjyOHMDQ2VXAIYsY,19,A,14,23,7,0,21,23,7,0,6,6,0,0,15,17,7,0,6,7,2,0,11,12,4,0,3,3,1,0,1,1,0,0,,,,
,,32791,ew1593364070GCIWanY3F1hGpBVc229KQMrycOZsdx,19,A,13,21,5,4,19,21,5,4,3,4,2,0,16,17,3,4,8,8,1,0,9,10,2,4,1,2,2,0,1,1,0,0,,,,
,,32535,ew1591715650o3sKQ7kVyK2zWNSPt2wxU2brchN6Pj,19,A,16,26,4,0,25,26,4,0,5,5,1,0,20,21,3,0,8,8,1,0,13,14,2,0,4,4,0,0,0,0,1,0,,,,
,,32635,ew1592320526CbnaIgIVxHoir6IkcXqnzqXtzTW7sP,19,A,9,17,9,4,14,17,9,4,5,5,1,0,9,12,8,4,5,6,2,1,5,7,7,2,3,3,0,1,1,1,0,0,,,,
,,32633,ew1592302187Qld8NLIazWNxVMOAJSLpLSYQk8JPLK,19,A,0,8,22,0,1,8,22,0,2,3,3,0,0,5,19,0,0,2,7,0,3,6,10,0,0,0,4,0,0,0,1,0,,,,
,,33173,ew1595837600GAeqCGDIeufBXb8H4Eed17sGA2O4iv,19,A,16,25,2,3,24,25,2,3,6,6,0,0,18,19,2,3,7,7,1,1,13,13,1,2,4,4,0,0,1,1,0,0,,,,
,,33620,ew1597449467DFslMYNPfwriiSGQDgvpNkkmlEDASB,19,A,4,12,18,0,6,12,18,0,3,4,2,0,3,8,16,0,1,3,6,0,3,6,10,0,1,2,2,0,1,1,0,0,,,,
,,32779,ew1593338472gEi1nPXAcD8UjrBKgV6bRyZY6mBw83,19,A,15,24,6,0,22,24,6,0,6,6,0,0,16,18,6,0,6,7,2,0,11,12,4,0,4,4,0,0,1,1,0,0,,,,
,,32510,ew1591638515wCrFyuyjDGgEYtHAP2hnW40DBJpDhF,19,A,7,14,12,4,10,14,12,4,2,3,3,0,8,11,9,4,5,6,3,0,4,6,7,3,2,2,1,1,0,0,1,0,,,,
,,32877,ew1593700503B3VKnct0TW80X5coRM74Ygdwf5jZEE,19,A,8,16,12,2,12,16,12,2,5,5,1,0,7,11,11,2,5,6,2,1,6,8,7,1,0,1,3,0,1,1,0,0,,,,
,,32643,ew1592396164V5eadqp8B5ZW9yWud9PTtOQi8f2cdb,19,A,11,20,10,0,17,20,10,0,5,5,1,0,12,15,9,0,5,6,3,0,9,11,5,0,3,3,1,0,0,0,1,0,,,,
,,32921,ew1593945741oMWmARAXBlndJyJwo0G57sNzhIEWER,19,A,13,21,6,3,19,21,6,3,5,5,1,0,14,16,5,3,6,7,2,0,8,9,4,3,4,4,0,0,1,1,0,0,,,,
,,33461,ew1597160169W2O0zVVNS0zM3GpLeayOsEWkzcXneN,19,A,3,11,19,0,5,11,19,0,1,2,4,0,4,9,15,0,2,4,5,0,3,6,10,0,0,1,3,0,0,0,1,0,,,,
,,32306,ew1591112514B9v1k7HBmbBsv7m5JDH9LZw9gyaO1q,19,A,5,13,17,0,7,13,17,0,2,3,3,0,5,10,14,0,2,4,5,0,5,8,8,0,0,1,3,0,0,0,1,0,,,,
,,32570,ew1591887290x0XpUJEONMtP99rRuNymwUmhVf5U90,19,A,11,19,8,3,16,19,8,3,5,5,0,1,11,14,8,2,6,7,2,0,6,8,5,3,4,4,0,0,0,0,1,0,,,,
,,33215,ew1596119258qbAPtLP5sMXffmxtPG3a11hqOFrDIH,19,A,10,18,8,4,15,18,8,4,6,6,0,0,9,12,8,4,7,7,1,1,7,9,5,2,2,2,1,1,0,0,1,0,,,,
,,32460,ew1591523374sDNUF6ze4RbKaJe8tKitxjtOCt9Jcw,19,A,8,16,13,1,12,16,13,1,3,4,2,0,8,12,11,1,4,5,4,0,7,9,6,1,1,2,2,0,0,0,1,0,,,,
,,33829,ew1597047463Ij8Z02jE6zjiI8Kjygf9MPpAHMBF5t,19,A,2,10,20,0,3,10,20,0,2,3,3,0,1,7,17,0,1,3,6,0,3,6,10,0,0,1,3,0,0,0,1,0,,,,
,,33898,ew1597417071iiPlMvOlapjgHAkn0amc21eDOTxCdG,19,A,11,19,6,5,17,19,6,5,6,6,0,0,11,13,6,5,5,6,3,0,9,10,2,4,3,3,0,1,0,0,1,0,,,,
,,33124,ew1595434915MgwhQBh5ytZvZqkmjjXByr89z398Bn,19,A,10,18,9,3,15,18,9,3,3,4,2,0,12,14,7,3,5,6,2,1,9,10,4,2,1,2,2,0,0,0,1,0,,,,
,,32224,ew1591015514JBYFkHDPEhPjr3HhRbzjtlLKwKVj9X,19,A,14,23,7,0,21,23,7,0,6,6,0,0,15,17,7,0,6,7,2,0,11,12,4,0,3,3,1,0,1,1,0,0,,,,
,,33604,ew1597429232u0MioJ43sz4ydtqzfj8hmcFPHbq7rd,19,A,4,10,14,6,5,10,14,6,1,2,3,1,4,8,11,5,4,5,3,1,1,4,8,4,0,0,3,1,1,1,0,0,,,,
,,33325,ew15965648014dLvmr23M8RaEaVQIb5gfe2fqN92Jh,19,A,16,24,2,4,23,24,2,4,6,6,0,0,17,18,2,4,7,7,1,1,13,13,1,2,4,4,0,0,0,0,0,1,,,,
,,33428,ew15970669315ensnHxRnk4P3UVhpC4hzuBpxsdJG8,19,A,7,13,9,8,10,13,9,8,5,5,1,0,5,8,8,8,5,6,2,1,3,5,5,6,2,2,1,1,0,0,1,0,,,,
,,32405,ew1591359810Wem7ixjJ2sDqwY3nbmOCCwm4KC8WH2,19,A,10,18,11,1,14,18,11,1,3,4,2,0,11,14,9,1,2,4,5,0,10,11,4,1,1,2,2,0,1,1,0,0,,,,
,,33891,ew1597406628SnKCoRgjELkkqo8sFIdnlv9v2sjQc1,19,A,12,21,8,1,18,21,8,1,6,6,0,0,12,15,8,1,5,6,2,1,9,11,5,0,3,3,1,0,1,1,0,0,,,,
,,33164,ew1595763752LbtTQeD17jPWFqM4s2JvmBwzP6CNPx,19,A,8,15,11,4,11,15,11,4,3,4,2,0,8,11,9,4,5,6,3,0,5,7,6,3,2,2,1,1,0,0,1,0,,,,
,,32534,ew1591715199DNYBqNLclpWD385yLN9hNDxT2gTC6m,19,A,14,23,7,0,21,23,7,0,3,4,2,0,17,19,5,0,6,7,2,0,9,11,5,0,4,4,0,0,1,1,0,0,,,,
,,32654,ew1592415920tfFBH5g0VvgY0CYvs0SwjIyuOKsnKJ,19,A,3,7,6,17,5,7,6,17,3,4,2,0,2,3,4,17,1,1,1,7,4,5,3,8,0,0,2,2,1,1,0,0,,,,
,,33466,ew1597167225gNvpPKBmNIOcPpaFia4IRIWOyENDTA,19,A,15,24,6,0,22,24,6,0,6,6,0,0,16,18,6,0,8,8,1,0,11,12,4,0,4,4,0,0,0,0,1,0,,,,
,,32727,ew1593016848weH7y7BN994GUGc3mcNgIA4RcmtJ8C,19,A,11,19,9,2,16,19,9,2,5,5,1,0,11,14,8,2,6,7,2,0,6,8,6,2,4,4,0,0,0,0,1,0,,,,
,,32272,ew1591047712hZ658FpBIz4KVts408XgYTO3OpAwpj,19,A,10,18,7,5,16,18,7,5,5,5,1,0,11,13,6,5,4,5,4,0,9,10,2,4,3,3,0,1,0,0,1,0,,,,
,,33887,ew1597403265OujxrO0cM5LH6QrEfMyBJnzMApSXx0,19,A,6,12,9,9,9,12,9,9,3,4,2,0,6,8,7,9,2,3,3,3,5,6,4,6,3,3,1,0,0,0,1,0,,,,
,,32408,ew1591361955V84AivBBEPNGpFtDHv0uMRH3JA5YAM,19,A,7,15,15,0,10,15,15,0,2,3,3,0,8,12,12,0,4,5,4,0,4,7,9,0,3,3,1,0,0,0,1,0,,,,
,,33287,ew15964395304TL3ekvtKziCvDvNWnk6Y6xIGH3TZp,19,A,12,20,8,2,17,20,8,2,5,5,1,0,13,15,7,2,4,5,3,1,10,11,4,1,3,3,1,0,1,1,0,0,,,,
,,32878,ew1593702290U66jjFN13zrWoapish9fGO86oZHXAR,19,A,12,21,9,0,18,21,9,0,6,6,0,0,12,15,9,0,5,6,3,0,8,10,6,0,4,4,0,0,1,1,0,0,,,,
,,33678,ew1591181677pjyzJdsSJeNSMVspM3NlgfTYEAGbU0,19,A,10,17,7,6,15,17,7,6,3,4,2,0,11,13,5,6,6,6,1,2,6,8,5,3,2,2,1,1,1,1,0,0,,,,
,,33450,ew1597136599qmTbaa2tSsOGQFAzDw8O1XzyKHsP0J,19,A,19,29,1,0,29,29,1,0,5,5,1,0,24,24,0,0,9,9,0,0,15,15,1,0,4,4,0,0,1,1,0,0,,,,
,,33092,ew1595243418AMaUgXXY0qXJSCwLcUYH5vOIjxHxS8,19,A,8,16,12,2,12,16,12,2,6,6,0,0,6,10,12,2,5,6,3,0,5,7,7,2,3,3,1,0,0,0,1,0,,,,
,,33528,ew1597345854u46JozNbe2KQzesMLgK6fFTZj5WiYV,19,A,17,26,3,1,25,26,3,1,6,6,0,0,19,20,3,1,9,9,0,0,12,13,2,1,4,4,0,0,0,0,1,0,,,,
,,32200,ew1591009232xxqUrMhEpv5hXnkUrYfylzG68j2o4D,19,A,8,17,13,0,13,17,13,0,2,3,3,0,11,14,10,0,4,5,4,0,7,9,7,0,1,2,2,0,1,1,0,0,,,,
,,32174,ew1590965036cRPrnQprmsflaFEbj8z5bU5S7ctzNV,19,A,6,14,16,0,9,14,16,0,5,5,1,0,4,9,15,0,2,4,5,0,7,9,7,0,0,0,4,0,1,1,0,0,,,,
,,33330,ew1596620782DhmqEPz2SkM5N0VzHHqMHLXOHW1Hrr,19,A,5,13,16,1,8,13,16,1,2,3,3,0,6,10,13,1,2,4,5,0,3,6,9,1,3,3,1,0,0,0,1,0,,,,
,,33212,ew15961063082iVczuQ2kKGAKZzsZCbw0iHgp8dtLy,19,A,9,14,2,14,13,14,2,14,5,5,0,1,8,9,2,13,3,4,2,3,6,6,0,10,3,3,0,1,1,1,0,0,,,,
,,32300,ew1591103432pfjVWfmrM4GgRFuXWeZfZiDnNZFw9b,19,A,16,26,4,0,25,26,4,0,6,6,0,0,19,20,4,0,6,7,2,0,13,14,2,0,4,4,0,0,1,1,0,0,,,,
,,33424,ew15970625235Blm7u43fSHEQ4JPqzO7sGHlZ9Shkm,19,A,16,26,4,0,25,26,4,0,6,6,0,0,19,20,4,0,8,8,1,0,12,13,3,0,4,4,0,0,1,1,0,0,,,,
,,33602,ew15974271936XdG8XKIWUJUOaGgaz8ZGKVppvkmXb,19,A,6,12,11,7,8,12,11,7,5,5,1,0,4,7,10,7,2,3,4,2,4,6,5,5,1,2,2,0,1,1,0,0,,,,
,,32833,ew1593531436ysroQ3pwjmKkxmqNXwObNTOFHeQBp6,19,A,9,18,12,0,14,18,12,0,5,5,1,0,9,13,11,0,5,6,3,0,5,8,8,0,3,3,1,0,1,1,0,0,,,,
,,33368,ew1596794905mdxiKgn1XaqIPMY1bdTfEUQyKENugP,19,A,16,24,2,4,23,24,2,4,6,6,0,0,17,18,2,4,8,8,0,1,11,12,2,2,4,4,0,0,0,0,0,1,,,,
,,32539,ew15917263687LpRKT532HcoRcgxktR5q596eWfZzQ,19,A,9,17,10,3,14,17,10,3,5,5,1,0,9,12,9,3,4,5,4,0,9,10,4,2,1,2,2,0,0,0,0,1,,,,
,,33641,ew1597498119vUtSHVE6C73d7fVByJjZPC0MF5hQfR,19,A,8,16,13,1,12,16,13,1,3,4,2,0,8,12,11,1,7,7,1,1,5,8,8,0,0,1,3,0,0,0,1,0,,,,
,,33634,ew1597493779NbjCGXYbamlV9jBxdJOKYbUzk0DzQQ,19,A,4,12,18,0,6,12,18,0,2,3,3,0,4,9,15,0,2,4,5,0,3,6,10,0,1,2,2,0,0,0,1,0,,,,
,,32957,ew1594202546GhyCHzh4hTjZkP3Pgr1xRB4WeW9X1X,19,A,19,29,1,0,29,29,1,0,5,5,1,0,24,24,0,0,9,9,0,0,15,15,1,0,4,4,0,0,1,1,0,0,,,,
,,32346,ew1591189913Zb2TwRz0P07AOajY9eHJ73toFO4eEF,19,A,12,21,9,0,18,21,9,0,5,5,1,0,13,16,8,0,6,7,2,0,8,10,6,0,3,3,1,0,1,1,0,0,,,,
,,33431,ew1597068468lAz926zCfYX6yg886ObgAeCdVuN5pO,19,A,11,20,10,0,17,20,10,0,5,5,1,0,12,15,9,0,5,6,3,0,8,10,6,0,4,4,0,0,0,0,1,0,,,,
,,33298,ew1596457348V8AG2AJR0DFXCJ5T8ekePqx72g4Q5M,19,A,9,16,7,7,14,16,7,7,5,5,1,0,9,11,6,7,3,4,3,2,8,9,3,4,2,2,1,1,1,1,0,0,,,,
,,32677,ew1592653276ExWn5PrPZo7e3CbCVPXQIWKHpspAS4,19,A,13,22,8,0,19,22,8,0,5,5,1,0,15,17,7,0,5,6,3,0,11,12,4,0,3,3,1,0,1,1,0,0,,,,
,,32872,ew1593691840qyLvVtmQvnlFj62k0l0aUbUv6Dsi1Y,19,A,12,21,8,1,18,21,8,1,2,3,3,0,16,18,5,1,5,6,3,0,10,11,4,1,3,3,1,0,1,1,0,0,,,,
,,32462,ew1591528267FT8d0m6052nJ4uEn3Wui6eslvxNcmH,19,A,5,13,17,0,7,13,17,0,2,3,3,0,5,10,14,0,2,4,5,0,4,7,9,0,0,1,3,0,1,1,0,0,,,,
,,33463,ew1597163690fa7yjW1jxBQkdZYg2IGvkC69clklhU,19,A,7,14,11,5,10,14,11,5,2,3,3,0,8,11,8,5,4,5,4,0,4,6,6,4,2,2,1,1,1,1,0,0,,,,
,,33305,ew1596472687Cuahng6sH0P4G8WnkMx0sPhbCjvWxA,19,A,15,24,3,3,23,24,3,3,5,5,1,0,18,19,2,3,8,8,0,1,11,12,3,1,4,4,0,0,0,0,0,1,,,,
,,32281,ew15910906221CTRanpymcq5BIIlr5eCpt8OKdZphg,19,A,9,18,12,0,14,18,12,0,5,5,1,0,9,13,11,0,4,5,4,0,8,10,6,0,1,2,2,0,1,1,0,0,,,,
,,33745,ew1595333620aC1P9xopR98FkiPKCgQ9pGuC6nava4,19,A,11,19,6,5,17,19,6,5,5,5,1,0,12,14,5,5,8,8,1,0,7,8,4,4,2,2,1,1,1,1,0,0,,,,
,,33122,ew1595429698RnCGgt2MmstFy2ORObLOoDXH3uAT55,19,A,7,14,10,6,11,14,10,6,2,3,3,0,9,11,7,6,4,5,2,2,4,6,6,4,3,3,1,0,0,0,1,0,,,,
,,33189,ew159593856994JWAbUL2HFiY56ujc7VG4TLTgne4T,19,A,11,18,6,6,16,18,6,6,5,5,1,0,11,13,5,6,5,6,2,1,8,9,3,4,2,2,1,1,1,1,0,0,,,,
,,33209,ew1596100168nFkMfaE4re0WI0WRPkS1z4kCzwaMzr,19,A,11,19,9,2,16,19,9,2,3,4,2,0,13,15,7,2,5,6,3,0,10,11,3,2,1,2,2,0,0,0,1,0,,,,
,,33882,ew1597398620UhdGG5SBEiLW8n6D4e3fHALVQIkhxd,19,A,15,24,6,0,22,24,6,0,5,5,1,0,17,19,5,0,6,7,2,0,12,13,3,0,4,4,0,0,0,0,1,0,,,,
,,33339,ew15966355463SQfE6zeAaIIByjCACcWghrCLIeqZ4,19,A,7,15,14,1,10,15,14,1,2,3,3,0,8,12,11,1,5,6,3,0,4,7,8,1,0,1,3,0,1,1,0,0,,,,
,,32685,ew1592732765M5xMYPBU6KzrrOx7CqaNy6gidQ7I0S,19,A,14,22,2,6,21,22,2,6,4,4,1,1,18,18,1,5,6,6,1,2,13,13,0,3,3,3,1,0,0,0,0,1,,,,
,,32693,ew1592816322iivzRVzXvStqWUursq8h53MZeFKv3f,19,A,12,21,9,0,18,21,9,0,5,5,1,0,13,16,8,0,4,5,4,0,12,13,3,0,1,2,2,0,1,1,0,0,,,,
,,32310,ew1591115153pSvGRdi7A4LgjBxAz9Fg5yFt5j0qYG,19,A,12,20,8,2,17,20,8,2,6,6,0,0,11,14,8,2,5,6,3,0,9,10,4,2,4,4,0,0,0,0,1,0,,,,
,,33574,ew1597409830Ptl3U7lPKtHaXvCM9NzVhYePOP3Qph,19,A,17,26,2,2,25,26,2,2,5,5,1,0,21,21,1,2,8,8,0,1,15,15,0,1,3,3,1,0,0,0,1,0,,,,
,,32960,ew1594212766vP6EBhqoRnUyrhiYfGwE2X83qjFKLZ,19,A,15,24,6,0,22,24,6,0,3,4,2,0,19,20,4,0,6,7,2,0,12,13,3,0,3,3,1,0,1,1,0,0,,,,
,,32873,ew1593694214wKUglmhRn6E63XzFGuzrapXoVZbLmL,19,A,2,6,11,13,2,6,11,13,2,3,3,0,0,3,8,13,1,2,3,4,1,3,5,8,0,1,2,1,0,0,1,0,,,,
,,32342,ew1591185395qnEmQK82MzrVtpLzf7FVqysUU63uao,19,A,3,10,15,5,5,10,15,5,1,2,4,0,4,8,11,5,1,3,5,1,2,5,8,3,2,2,1,1,0,0,1,0,,,,
,,32185,ew1590999642LdMfR01jL9UfAWJw22J0ymcCCCBRCK,19,A,11,18,6,6,16,18,6,6,5,5,1,0,11,13,5,6,4,5,2,2,8,9,3,4,3,3,1,0,1,1,0,0,,,,
,,32901,ew159380140092CL5b99BwBwNEGbvxGeWBpeTpusK8,19,A,11,20,10,0,17,20,10,0,6,6,0,0,11,14,10,0,5,6,3,0,8,10,6,0,3,3,1,0,1,1,0,0,,,,
,,33549,ew1597387951iPtDBJLWiepuTscdvINdPZeOAf3Sgs,19,A,14,23,7,0,21,23,7,0,5,5,1,0,16,18,6,0,6,7,2,0,11,12,4,0,4,4,0,0,0,0,1,0,,,,
,,33420,ew1597060402Hw7tqIzQ6FajDcDvoE67PEU9V1ODNf,19,A,16,25,4,1,24,25,4,1,6,6,0,0,18,19,4,1,8,8,1,0,14,14,1,1,3,3,1,0,0,0,1,0,,,,
,,33345,ew1596643866G5uZ2mHUIjpbC9e9Q0xYbSiVdBd4Z0,19,A,7,12,4,14,11,12,4,14,6,6,0,0,5,6,4,14,2,2,0,7,7,8,3,5,1,1,1,2,1,1,0,0,,,,
,,32378,ew1591277536O1290J7fZCOer8KuVZfgpZEGC3Ynfz,19,A,6,14,13,3,10,14,13,3,2,3,3,0,8,11,10,3,4,5,4,0,2,5,9,2,3,3,0,1,1,1,0,0,,,,
,,33739,ew15950633675RZXN6PQPZowZV6gzXWUWwcsMePJWb,19,A,11,20,10,0,17,20,10,0,5,5,1,0,12,15,9,0,4,5,4,0,9,11,5,0,3,3,1,0,1,1,0,0,,,,
,,32866,ew1593679863ipUSTId17vC2AwFVvW0CfqSswn5MSc,19,A,18,28,2,0,27,28,2,0,6,6,0,0,21,22,2,0,8,8,1,0,15,15,1,0,4,4,0,0,1,1,0,0,,,,
,,33502,ew1597309803FjBXXtim6Jp9rReJeOH69Gb2G1KIZB,19,A,17,26,3,1,25,26,3,1,6,6,0,0,19,20,3,1,6,7,2,0,15,15,0,1,3,3,1,0,1,1,0,0,,,,
,,32459,ew1591523217FeplvefrTEZfU32CwWG038UAYHXBSI,19,A,16,24,2,4,23,24,2,4,5,5,0,1,18,19,2,3,7,7,1,1,13,13,1,2,3,3,0,1,1,1,0,0,,,,
,,32968,ew1594237349r8u58irb4P1lV7nm8vlURIBOGBCAgz,19,A,10,18,7,5,16,18,7,5,6,6,0,0,10,12,7,5,2,3,4,2,12,12,1,3,3,3,1,0,0,0,1,0,,,,
,,32419,ew1591370866dZZ3crbZJ40m0ZtgdUsVqxWJnrdEo0,19,A,16,24,2,4,23,24,2,4,6,6,0,0,17,18,2,4,8,8,0,1,11,12,2,2,3,3,0,1,1,1,0,0,,,,
,,32668,ew159257079061g7FjkWl9Vj86woj7yN5wEFDh9MFt,19,A,11,20,10,0,17,20,10,0,3,4,2,0,13,16,8,0,5,6,3,0,9,11,5,0,3,3,1,0,0,0,1,0,,,,
,,33557,ew1597395038Lqi3ZYJXHO06Mja4U76DKiYZc27fuF,19,A,18,28,2,0,27,28,2,0,6,6,0,0,21,22,2,0,8,8,1,0,16,16,0,0,4,4,0,0,0,0,1,0,,,,
